Question,Answer
89.62 + 58 + 39 + 34.63 + 83 + 1.78,306.03
33 + 25.14 + 45 + 26 + 17.81 + 37.62,184.57
88.11 + 85.56 + 10 + 76 + 24 + 38.52,322.19
26 + 74.28 + 20 + 22.81 + 7.71 + 62.6,213.4
76 + 38.21 + 87 + 76.9 + 45 + 44,367.11
8.49 + 59 + 81.96 + 98 + 22.64 + 82.83,352.92
59.27 + 11.27 + 85.63 + 86.83 + 41.14 + 45,329.14
25 + 45.24 + 87.15 + 70 + 89 + 31.68,348.07
48.39 + 9 + 42.66 + 15.06 + 62 + 75.06,252.17
55.83 + 62.74 + 97.68 + 5.34 + 50.31 + 19,290.9
85.55 + 3.16 + 77 + 12.84 + 51.26 + 99,328.81
81 + 30 + 76.14 + 53 + 83 + 77.46,400.6
98 + 47 + 70.93 + 90.02 + 77.61 + 60,443.56
89 + 13 + 82.55 + 92.83 + 98 + 96,471.38
9.89 + 9 + 81 + 6 + 78.37 + 55,239.26
61 + 66 + 78 + 56.48 + 65 + 73.62,400.1
61 + 72 + 16 + 66.41 + 9 + 87,311.41
26.12 + 96.7 + 51 + 66.81 + 58 + 69.85,368.48
47 + 91 + 52 + 80 + 17 + 65,352.0
3.95 + 7 + 14.41 + 88 + 63.51 + 38,214.87
12 + 30 + 22 + 87.67 + 6.02 + 7.28,164.97
72.77 + 91 + 13.56 + 5 + 73.99 + 69.32,325.64
54 + 73.97 + 81 + 69.6 + 18.88 + 40,337.45
45 + 78.68 + 37.16 + 14 + 85 + 44.62,304.46
25.8 + 6 + 67 + 85.98 + 76 + 15,275.78
55 + 73 + 96.66 + 65 + 42.08 + 33,364.74
97 + 30.44 + 98.54 + 4 + 90.41 + 81,401.39
71 + 85 + 20 + 21 + 59.13 + 84,340.13
72.08 + 51 + 91.29 + 74 + 15.51 + 86.85,390.73
41.61 + 44 + 92.39 + 68.12 + 11 + 35,292.12
61 + 75 + 80 + 89 + 41.89 + 68,414.89
39.05 + 94 + 2.57 + 75 + 37.81 + 46.17,294.6
34.64 + 24.23 + 18 + 28.73 + 70 + 48.8,224.4
43.63 + 20.03 + 45.45 + 45 + 30 + 16.01,200.12
49.3 + 63 + 99.56 + 47 + 8.27 + 96,363.13
68 + 61.71 + 82 + 67 + 12 + 86,376.71
15 + 98 + 80.06 + 32 + 82 + 2.2,309.26
38.46 + 17.64 + 21 + 87.98 + 78 + 38,281.08
67.93 + 91 + 88.58 + 61.6 + 84 + 100,493.11
13.75 + 76.78 + 54 + 98 + 95 + 82.06,419.59
77.93 + 9 + 37.44 + 34.54 + 20 + 55.7,234.61
29.45 + 24 + 1 + 8.63 + 22.62 + 4.52,90.22
45.19 + 98 + 30.96 + 6 + 99 + 62.15,341.3
78.47 + 75 + 96.03 + 39 + 65.05 + 1.16,354.71
16 + 30.87 + 97.72 + 65.2 + 75.07 + 38.12,322.98
27.59 + 39.62 + 45 + 88.71 + 12.67 + 65.63,279.22
43.85 + 35 + 82.47 + 29.81 + 54 + 20.2,265.33
41 + 77.07 + 87 + 14.05 + 28 + 83.08,330.2
37 + 83.72 + 67.82 + 7 + 84.83 + 90.52,370.89
63 + 89 + 17 + 2 + 71 + 37.66,279.66
57 + 4.83 + 56 + 75.87 + 35.43 + 72,301.13
50.23 + 71 + 82.91 + 61.57 + 92 + 8.65,366.36
22.73 + 20 + 52 + 59.07 + 83 + 51.88,288.68
95 + 88 + 35 + 98 + 10.81 + 46.51,373.32
2 + 78 + 40 + 30.55 + 68.27 + 50,268.82
33.93 + 83 + 33.83 + 94 + 41 + 78.06,363.82
24.27 + 21 + 98 + 37 + 36.71 + 66.44,283.42
96.66 + 26.61 + 50.74 + 91.53 + 15.88 + 61.43,342.85
31 + 66.81 + 13 + 28 + 45.77 + 73.84,258.42
79.17 + 83 + 25.86 + 55 + 44.45 + 17.28,304.76
68.3 + 12.98 + 75.32 + 89 + 72.55 + 88,406.15
65.11 + 10.88 + 60 + 14 + 57 + 93,299.99
27 + 56 + 89.37 + 62 + 69.21 + 34,337.58
4 + 78 + 33.44 + 96.64 + 80 + 30.37,322.45
4 + 77.3 + 41 + 34 + 56.14 + 98,310.44
97.01 + 28.56 + 11.55 + 84.19 + 7 + 26,254.31
76 + 44.67 + 23 + 46.06 + 52 + 70.11,311.84
34.95 + 32.74 + 50 + 30.6 + 15 + 27.84,191.13
77 + 48.68 + 98.9 + 23 + 59.01 + 82.72,389.31
78 + 71 + 12 + 14.2 + 60 + 19.39,254.59
66.85 + 13.16 + 68 + 4 + 85 + 95.9,332.91
88.4 + 37.88 + 8 + 42 + 30.81 + 71,278.09
2 + 14.73 + 50 + 56.92 + 82.83 + 74,280.48
32 + 75.03 + 78.14 + 88 + 50 + 49,372.17
98.82 + 21 + 33 + 83 + 50 + 73.73,359.55
55 + 32.05 + 51.4 + 59.96 + 84 + 77.63,360.04
50.46 + 66 + 64.82 + 100.0 + 19.41 + 96.25,396.94
29 + 24 + 22.98 + 13 + 63.66 + 51,203.64
56.03 + 58.05 + 35.28 + 21.87 + 83.35 + 59,313.58
67.8 + 31.31 + 52.28 + 65 + 44.55 + 44,304.94
52 + 96.02 + 63 + 87.9 + 82 + 8,388.92
29.76 + 2 + 20.51 + 89 + 73.87 + 83,298.14
34.48 + 100 + 93 + 26.07 + 83.16 + 74.18,410.89
95 + 41.27 + 36 + 52 + 43.79 + 63.58,331.64
75.96 + 62 + 24 + 34.67 + 39 + 91,326.63
85 + 98 + 95 + 87.09 + 77 + 35.33,477.42
60 + 73 + 17 + 24 + 6 + 39.4,219.4
25.61 + 82 + 95 + 26 + 30.49 + 30.15,289.25
11.48 + 63.06 + 68 + 98.3 + 81 + 31,352.84
35.1 + 83.79 + 84 + 76.78 + 4 + 85.77,369.44
46 + 87.13 + 40 + 95.41 + 40.27 + 37.24,346.05
33.07 + 53.97 + 6 + 40.88 + 38 + 89,260.92
88 + 46 + 15.45 + 11 + 17 + 98.18,275.63
64 + 91.56 + 87 + 64.85 + 84 + 73,464.41
14.08 + 86.11 + 39.43 + 6.8 + 99 + 87.51,332.93
5.27 + 42.34 + 26.32 + 53 + 38.06 + 65,229.99
61 + 27 + 20.27 + 22.54 + 11.66 + 16,158.47
28 + 74 + 82 + 64.78 + 87 + 43,378.78
70.74 + 38.23 + 17.33 + 18 + 54 + 60.26,258.56
66 + 7.29 + 73 + 32 + 25 + 60.13,263.42
73 + 15.19 + 98.21 + 1 + 58 + 43,288.4
78 + 91.35 + 11.66 + 64.82 + 82 + 65,392.83
18.51 + 24 + 99 + 48 + 7 + 6,202.51
95 + 32.78 + 69 + 71.7 + 43.51 + 67.43,379.42
94.79 + 86.16 + 9 + 22.61 + 93 + 89,394.56
20 + 43 + 2.5 + 8 + 82.81 + 33,189.31
42.22 + 98.34 + 86 + 61.17 + 4.16 + 70.92,362.81
83.51 + 33 + 13 + 33.15 + 92 + 53,307.66
80 + 10 + 77.83 + 63 + 37.38 + 42.62,310.83
31 + 47.0 + 67 + 98 + 1 + 20.23,264.23
38 + 95.91 + 6.54 + 13.36 + 95 + 30.49,279.3
62.56 + 45.01 + 39 + 48 + 65 + 67,326.57
3 + 71 + 92 + 79 + 9 + 46,300.0
88 + 86 + 65 + 73 + 74.35 + 51.78,438.13
26.48 + 21 + 53 + 66 + 1 + 78,245.48
29 + 46 + 37.5 + 84 + 32.95 + 70,299.45
99.91 + 86.22 + 46 + 72.67 + 18 + 14.29,337.09
33.67 + 35 + 67 + 73 + 50.85 + 20.4,279.92
52 + 21 + 66.94 + 65.16 + 8 + 61,274.1
65.11 + 53 + 52.42 + 10 + 38.48 + 94.73,313.74
48.06 + 60 + 79 + 83.93 + 72 + 69.63,412.62
67 + 80 + 32.11 + 39 + 73.64 + 43.72,335.47
59.05 + 100 + 83 + 11 + 11 + 18,282.05
34.48 + 52 + 91.73 + 81.7 + 28 + 87,374.91
25 + 4.08 + 9.39 + 82.47 + 45.26 + 55.49,221.69
79.96 + 9.49 + 24 + 16 + 3 + 2,134.45
96.17 + 30.02 + 16 + 30 + 36 + 14.95,223.14
81 + 26.0 + 18.71 + 4.38 + 26.35 + 84,240.44
5.66 + 23.4 + 44 + 88.74 + 14.97 + 86.06,262.83
72.98 + 11 + 68 + 36 + 73.27 + 44,305.25
72 + 81 + 50 + 55 + 3 + 93.59,354.59
63 + 53 + 94.07 + 87 + 9 + 64.1,370.17
36.31 + 50.44 + 7 + 26.66 + 39.57 + 93,252.98
84.69 + 4 + 46 + 54.55 + 40 + 20,249.24
52 + 73 + 92 + 32 + 80.34 + 54.05,383.39
57.39 + 86 + 85 + 98.02 + 49.61 + 67,443.02
18.08 + 31.66 + 9.91 + 44 + 58.07 + 48,209.72
6.91 + 44 + 89.66 + 80.43 + 12.12 + 99.38,332.5
66 + 82.56 + 11 + 22 + 64 + 45.76,291.32
15.96 + 31.85 + 92 + 93 + 32.08 + 92.11,357.0
39.62 + 97.45 + 27 + 95 + 56 + 38.9,353.97
49.66 + 15.08 + 94 + 77 + 43.13 + 16.24,295.11
95 + 40 + 8.84 + 72.21 + 53 + 10,279.05
53.78 + 70 + 39 + 87.51 + 9 + 95.66,354.95
54 + 18.76 + 17 + 56 + 47 + 44,236.76
14 + 21.3 + 80 + 48.69 + 10 + 42,215.99
89 + 80 + 71.6 + 52 + 98 + 46.29,436.89
86 + 84 + 65.56 + 16.82 + 72 + 1.23,325.61
83.03 + 26.27 + 51.17 + 52 + 77.61 + 72.74,362.82
94 + 1 + 25.15 + 78.59 + 51.65 + 27.71,278.1
82 + 48 + 88.03 + 68.85 + 3 + 38,327.88
6 + 66 + 19.78 + 33.12 + 33 + 90.92,248.82
35.77 + 14 + 27 + 36 + 32.11 + 3,147.88
23 + 39 + 45.67 + 80.74 + 34 + 1,223.41
31.36 + 59.91 + 89 + 62.12 + 75 + 84,401.39
94.83 + 54.78 + 46.8 + 29 + 19.91 + 60,305.32
32.85 + 64 + 33 + 60 + 5.27 + 24.96,220.08
80 + 61 + 18 + 81.64 + 72 + 21,333.64
76.33 + 39 + 2.07 + 14 + 82 + 40,253.4
78 + 3 + 39.0 + 14.52 + 93.58 + 73.65,301.75
90.55 + 70.41 + 33.18 + 36 + 49.66 + 2,281.8
97.53 + 8.05 + 58.6 + 73.89 + 99.36 + 48.26,385.69
25 + 16.97 + 23 + 99.62 + 2.25 + 28.15,194.99
9 + 89.65 + 42 + 88 + 59 + 72,359.65
17 + 80 + 97 + 40.62 + 57 + 50,341.62
7.55 + 54 + 21.68 + 64 + 31.07 + 52,230.3
69.55 + 79.15 + 49 + 30 + 83 + 70.28,380.98
26 + 51.26 + 28 + 89 + 54 + 38.28,286.54
92 + 6.1 + 6.7 + 27.25 + 31 + 28,191.05
95.85 + 32.51 + 80 + 2.1 + 16 + 20.34,246.8
66.02 + 39.89 + 29.15 + 43 + 24 + 79,281.06
63.32 + 49 + 38 + 64.04 + 70 + 32,316.36
55 + 87.52 + 90.57 + 44 + 14 + 33,324.09
92.83 + 5 + 52 + 98 + 27 + 32,306.83
53 + 53 + 14.79 + 32.79 + 19 + 37,209.58
29.97 + 64 + 8.25 + 86 + 38.23 + 24,250.45
54.89 + 75 + 82 + 15.85 + 16 + 2.54,246.28
49 + 89.42 + 44 + 4 + 66.06 + 47,299.48
24.77 + 11.35 + 10.18 + 35.21 + 20.92 + 69.88,172.31
15 + 10.15 + 76 + 24 + 5 + 72,202.15
81.6 + 22 + 60 + 94 + 16 + 97.53,371.13
73.38 + 58.99 + 49.47 + 26.08 + 33 + 33.91,274.83
3 + 31.91 + 80.01 + 48.43 + 26 + 47,236.35
37.81 + 98.9 + 100 + 78.82 + 42 + 25.37,382.9
68 + 35 + 13 + 55 + 12 + 2.42,185.42
82 + 21 + 54 + 49 + 73.81 + 66,345.81
21.84 + 40.08 + 9.63 + 57.8 + 3 + 4.58,136.93
19 + 92 + 33 + 66 + 56 + 29.27,295.27
37 + 71.76 + 96.97 + 8 + 70 + 89,372.73
68.29 + 21.86 + 64.53 + 8 + 31 + 84,277.68
38.01 + 11.76 + 75.2 + 17 + 79 + 29.75,250.72
15.12 + 4.77 + 92 + 50.35 + 1.54 + 85.14,248.92
92.13 + 7.23 + 39.86 + 79.87 + 29 + 65.2,313.29
4.72 + 41.85 + 93 + 38 + 78.66 + 85.5,341.73
84 + 50.96 + 74 + 48.01 + 17.8 + 72.46,347.23
74 + 14.84 + 24 + 75.74 + 16.1 + 40,244.68
82.26 + 82 + 83.37 + 96 + 20.35 + 2,365.98
51 + 45 + 22.61 + 88 + 34.65 + 30.58,271.84
28 + 21 + 65.58 + 57 + 28.92 + 14,214.5
9.02 + 56.28 + 49.54 + 14.52 + 50 + 83,262.36
22.71 + 87.58 + 82.36 + 81 + 40 + 88.27,401.92
76 + 31 + 20 + 37.57 + 13 + 68.4,245.97
2 + 92 + 91.0 + 69 + 93.33 + 92.84,440.17
33.49 + 40 + 44.38 + 57.13 + 33.45 + 98,306.45
81.78 + 8.72 + 32.58 + 62.91 + 91 + 67.82,344.81
87 + 4.9 + 48 + 23 + 8.69 + 28,199.59
52.36 + 9 + 3 + 79 + 38 + 89.59,270.95
75.37 + 70.28 + 57.55 + 26.68 + 79.89 + 50.8,360.57
75 + 20.09 + 71.84 + 75 + 18.15 + 96.11,356.19
1 + 77.38 + 52.29 + 40.27 + 74 + 84,328.94
83.19 + 63 + 41 + 1 + 99.27 + 98,385.46
31.56 + 1.79 + 78 + 3 + 1.78 + 86.39,202.52
21.19 + 84 + 98 + 12 + 35 + 89.42,339.61
97 + 14 + 43.55 + 13 + 22.79 + 78.86,269.2
12.95 + 54.73 + 48.27 + 58.21 + 53.5 + 61,288.66
61.87 + 84.93 + 50 + 58.18 + 26 + 69.08,350.06
46 + 97 + 63 + 3 + 67.33 + 87.29,363.62
1.34 + 26 + 92 + 61 + 13.6 + 46.84,240.78
51.81 + 40 + 60 + 21.17 + 18 + 26.14,217.12
20.51 + 78.29 + 61 + 40 + 15.69 + 35.06,250.55
48.93 + 96.52 + 60.65 + 24.32 + 61 + 67.55,358.97
42 + 46 + 11.23 + 57.09 + 28 + 23.5,207.82
23.97 + 12.78 + 61.08 + 17 + 60 + 29.33,204.16
79 + 7 + 96 + 31 + 6.93 + 88.53,308.46
80.06 + 48.45 + 68 + 17.11 + 38 + 60.17,311.79
92 + 51.79 + 3 + 16.83 + 69.27 + 79.58,312.47
1.69 + 26.75 + 72 + 79 + 63.52 + 30.34,273.3
64.25 + 92 + 18.15 + 52 + 77 + 36,339.4
1.51 + 88 + 60 + 59 + 68.29 + 83.09,359.89
37.6 + 91 + 20.27 + 99 + 17 + 76.4,341.27
57 + 91 + 82.16 + 4 + 6 + 91,331.16
35 + 55.1 + 39.36 + 78 + 48 + 34.34,289.8
80.62 + 62.33 + 73 + 61.02 + 61 + 58,395.97
16 + 56 + 9 + 22.08 + 41.72 + 89,233.8
47.26 + 94.45 + 72 + 79 + 59.18 + 19,370.89
58.96 + 44 + 14 + 40 + 80.99 + 12.03,249.98
40 + 62.96 + 32.24 + 27 + 64 + 17,243.2
5 + 46 + 62.73 + 93 + 14 + 66.01,286.74
12.3 + 20.26 + 6 + 68.54 + 69 + 97,273.1
35 + 81.6 + 32.81 + 72 + 35.95 + 12,269.36
20 + 28 + 59.91 + 96.47 + 81.39 + 27.51,313.28
93.13 + 1.82 + 92.4 + 80.42 + 40.28 + 11,319.05
73.74 + 21.32 + 23 + 69 + 79 + 74,340.06
10.23 + 32 + 52 + 71 + 2 + 43.81,211.04
45.44 + 63 + 79 + 69.06 + 43 + 55.29,354.79
59 + 36.0 + 85.14 + 17.78 + 54 + 41.42,293.34
54.06 + 68.02 + 75 + 3.98 + 58 + 36,295.06
53 + 27.22 + 17 + 88.15 + 52 + 63,300.37
46 + 80.07 + 28 + 98.68 + 19.67 + 52,324.42
42 + 50 + 1 + 16 + 85 + 82.2,276.2
44 + 7 + 43.06 + 45.91 + 28.6 + 21,189.57
75.73 + 29 + 26.98 + 51.42 + 40 + 47,270.13
43 + 8 + 64.27 + 18 + 44.53 + 11,188.8
63 + 97.68 + 51.04 + 35.34 + 62.99 + 3.26,313.31
63.47 + 44.21 + 79.5 + 73 + 12 + 99.84,372.02
86.86 + 70 + 48 + 98 + 48 + 90,440.86
77 + 12 + 28 + 62 + 60.47 + 32,271.47
75.96 + 77.64 + 18.28 + 4 + 72.78 + 74.89,323.55
45.06 + 81.58 + 19.86 + 22 + 86.4 + 7,261.9
22 + 92 + 10 + 92 + 60.71 + 76.51,353.22
22 + 18 + 35 + 63 + 27 + 19.88,184.88
40 + 93.78 + 33.5 + 61.28 + 61 + 71,360.56
23 + 91.42 + 70 + 91 + 77.68 + 80,433.1
73 + 91 + 13.55 + 10 + 53.38 + 85,325.93
78.35 + 21 + 89 + 75.75 + 12.51 + 86.14,362.75
6 + 12.66 + 80.22 + 83.64 + 50 + 16,248.52
43.07 + 66 + 40.62 + 70 + 95.65 + 47,362.34
14 + 69 + 35.51 + 62.28 + 97.72 + 36,314.51
17.87 + 45.11 + 68.61 + 66 + 42 + 42.62,282.21
65.36 + 34 + 42.81 + 80 + 22.14 + 33.42,277.73
68 + 76 + 22 + 70 + 95.62 + 15.72,347.34
89 + 93 + 96 + 86 + 63 + 23,450.0
48 + 44.6 + 89.8 + 82 + 55.52 + 33,352.92
76 + 32 + 94.47 + 90 + 97 + 29.35,418.82
96 + 76.01 + 22.1 + 9.03 + 91.6 + 68.55,363.29
18 + 51 + 61.4 + 15 + 12.79 + 38.78,196.97
88 + 28 + 74.26 + 62 + 57.84 + 9.14,319.24
55 + 65.19 + 70.59 + 39.89 + 70 + 94.71,395.38
48 + 34 + 25.04 + 96.29 + 29 + 47.45,279.78
13.6 + 88 + 59.48 + 24 + 25.99 + 79,290.07
60 + 64 + 60.92 + 14 + 64.97 + 18,281.89
83 + 25 + 39 + 52.3 + 81.91 + 9,290.21
79 + 68.6 + 81.58 + 26.85 + 97.43 + 36.02,389.48
82.22 + 61 + 7.31 + 39.06 + 9.3 + 46,244.89
90 + 20.95 + 46 + 4 + 51 + 1.05,213.0
16.38 + 49.83 + 42 + 73 + 73.27 + 90.69,345.17
88 + 68.05 + 87.7 + 92.87 + 13.9 + 81.5,432.02
49 + 8.44 + 76.31 + 92.85 + 19 + 30,275.6
82 + 45 + 8 + 94.14 + 89.22 + 97.23,415.59
25 + 77.01 + 16.66 + 78.09 + 15.82 + 7.71,220.29
26 + 45.42 + 90 + 89 + 64.77 + 8,323.19
56 + 8.28 + 45.21 + 97.96 + 75 + 22.01,304.46
89 + 59 + 13 + 90 + 48 + 81,380.0
75.72 + 15.75 + 5 + 32.17 + 39.54 + 49.31,217.49
20 + 85.06 + 75.94 + 6 + 73.68 + 50.11,310.79
39.3 + 68 + 2.91 + 62 + 54 + 5,231.21
82.96 + 55.29 + 76.68 + 95.92 + 16.67 + 79.33,406.85
14.53 + 61.05 + 3.28 + 1 + 25.98 + 70,175.84
18 + 99.97 + 18.89 + 37 + 65.06 + 86,324.92
37.45 + 44.27 + 23.4 + 84.99 + 34 + 71,295.11
86 + 13.37 + 13 + 74.57 + 8 + 77.39,272.33
67.13 + 69 + 33.56 + 1.69 + 87 + 40,298.38
9.03 + 83.61 + 53.01 + 52 + 8 + 32.0,237.65
3.93 + 18.84 + 99 + 89 + 43 + 60,313.77
94 + 92 + 65 + 78 + 33.18 + 28.15,390.33
90.96 + 76.72 + 74.16 + 78.71 + 45 + 16.86,382.41
2.29 + 1 + 33.88 + 39 + 1.27 + 86,163.44
58.42 + 56.27 + 75 + 34 + 28 + 82.5,334.19
5 + 57.04 + 37.1 + 3.28 + 9.67 + 24,136.09
88.88 + 41.77 + 28 + 94.52 + 27 + 10,290.17
80.3 + 44 + 93 + 45 + 36.82 + 63.51,362.63
45 + 85 + 45 + 76.97 + 72 + 91.0,414.97
48 + 54 + 79.07 + 1 + 12.81 + 89.1,283.98
54.17 + 61 + 56.47 + 52 + 3.68 + 39.36,266.68
11 + 66 + 36.87 + 23.08 + 96.87 + 5.4,239.22
29.2 + 61.72 + 5.44 + 1 + 69 + 79,245.36
50 + 56.91 + 16.14 + 69 + 71.89 + 47,310.94
18 + 62.19 + 88.11 + 17 + 38 + 10.69,233.99
64 + 76.06 + 75.07 + 52.97 + 99.89 + 86,453.99
52.38 + 77.87 + 78.2 + 68.42 + 10.81 + 86.27,373.95
97.85 + 26.93 + 84.18 + 19 + 51 + 37,315.96
10.77 + 68 + 33.67 + 3 + 3.82 + 9,128.26
95.35 + 65.76 + 4.14 + 60.95 + 64.48 + 24,314.68
9 + 65.27 + 2 + 72 + 59.21 + 89,296.48
50.33 + 4 + 61 + 62 + 79.43 + 63,319.76
63.17 + 98 + 85 + 67.38 + 15 + 1.57,330.12
51.52 + 37 + 18.34 + 19 + 39.97 + 73,238.83
65 + 63 + 39.08 + 85 + 14.11 + 74,340.19
95.68 + 92 + 20.7 + 19.6 + 62.28 + 49,339.26
51 + 27 + 33.6 + 34 + 46 + 65,256.6
34.25 + 42 + 10.98 + 9.03 + 4 + 74,174.26
70.82 + 59 + 19 + 100 + 70.93 + 50.16,369.91
73 + 35 + 14.4 + 61.79 + 67 + 1,252.19
68.0 + 4 + 45.51 + 94 + 96 + 88.1,395.61
59.38 + 29 + 22.61 + 53.44 + 49 + 9.68,223.11
22.26 + 49 + 23.73 + 57 + 67 + 98,316.99
6.54 + 70 + 43 + 76.73 + 50 + 77.34,323.61
74.66 + 98 + 76.45 + 75 + 18 + 1.46,343.57
92.33 + 37 + 13.79 + 66.22 + 62.56 + 92,363.9
74 + 76 + 58.93 + 27.65 + 84 + 75,395.58
42 + 24 + 40.3 + 40.08 + 51 + 55,252.38
62.49 + 20.31 + 1.83 + 19.2 + 30 + 90,223.83
49 + 87 + 6.93 + 37.64 + 39.31 + 95.34,315.22
9.07 + 27.43 + 67 + 42.38 + 25 + 42.81,213.69
21 + 29.7 + 34.46 + 69.75 + 6.22 + 48.02,209.15
89 + 39.04 + 14.78 + 60 + 34 + 83,319.82
48 + 22 + 85.77 + 22 + 76 + 96.03,349.8
11.25 + 25 + 100 + 22.25 + 8.15 + 9,175.65
42.43 + 24 + 71.67 + 55 + 100 + 11,304.1
73 + 73 + 21 + 57.69 + 36.4 + 93,354.09
37 + 79.56 + 51.5 + 62.12 + 46 + 67.39,343.57
23.74 + 71.31 + 87 + 72.83 + 57.42 + 68.31,380.61
29.01 + 61 + 13.62 + 94.11 + 3 + 95,295.74
2.0 + 61 + 23 + 5 + 14.57 + 74.84,180.41
33 + 25.47 + 32 + 36 + 97.61 + 28.13,252.21
48.87 + 73.34 + 6 + 67.35 + 44 + 23,262.56
68.97 + 53 + 42 + 66 + 89.01 + 10,328.98
88.69 + 40 + 94 + 64 + 17.38 + 5.57,309.64
97.62 + 34.42 + 63 + 85.15 + 9 + 17.35,306.54
78 + 80.48 + 3.62 + 96.64 + 7.92 + 75.21,341.87
43 + 41.21 + 62.69 + 20.82 + 4.94 + 69,241.66
24 + 49 + 60 + 3 + 97 + 74.24,307.24
20.81 + 16 + 36.03 + 16 + 66 + 5,159.84
98 + 16 + 69 + 7.55 + 87.54 + 88,366.09
77.72 + 96 + 95.45 + 36.64 + 7 + 66,378.81
50 + 98.58 + 30 + 42 + 8 + 74,302.58
10.61 + 57.13 + 69 + 72.51 + 60.57 + 39,308.82
19 + 59 + 3.38 + 79 + 18 + 66,244.38
39.42 + 99.43 + 53.02 + 51.83 + 76 + 15,334.7
49.68 + 19 + 96.88 + 27.76 + 50.57 + 70.18,314.07
76.68 + 57.99 + 16 + 96 + 81 + 21.14,348.81
30 + 52.82 + 47.17 + 71 + 76.82 + 30.35,308.16
32 + 59 + 9.67 + 44.55 + 71.54 + 89,305.76
77.37 + 46 + 93.3 + 23 + 89 + 33,361.67
7.67 + 33.05 + 53.03 + 85.27 + 63 + 90,332.02
14 + 16.0 + 35 + 7 + 12.21 + 1.04,85.25
43.09 + 7.74 + 7 + 77 + 20 + 17,171.83
7.34 + 22.06 + 11.73 + 71.42 + 78.95 + 69.28,260.78
22 + 21.27 + 53 + 19.51 + 79 + 10.25,205.03
8.64 + 20.33 + 4 + 7 + 89.0 + 18,146.97
52 + 24.24 + 54 + 20 + 22 + 58,230.24
93 + 66 + 50.37 + 11 + 83.7 + 74.64,378.71
30.12 + 32 + 56 + 19 + 56.6 + 80,273.72
68 + 4 + 51 + 53.76 + 91.51 + 90,358.27
30 + 95.86 + 28.22 + 52 + 31 + 52.37,289.45
16 + 59.18 + 88 + 18.31 + 78 + 56,315.49
45 + 97 + 87 + 59.68 + 95 + 6,389.68
31 + 24.87 + 84.64 + 3 + 72.32 + 69.59,285.42
17.58 + 87.52 + 86.78 + 41 + 81 + 81,394.88
96 + 27 + 63 + 88 + 76 + 7.97,357.97
71.69 + 74 + 87.3 + 19.49 + 76.29 + 100,428.77
70 + 59.65 + 95.0 + 25.34 + 40 + 50.74,340.73
100 + 58 + 93.71 + 19.21 + 58.82 + 91,420.74
7.52 + 75.06 + 65.58 + 57 + 61.67 + 5,271.83
95.84 + 96.74 + 53 + 75 + 60.21 + 41.11,421.9
38.88 + 44 + 22.66 + 54 + 29 + 77.64,266.18
93.23 + 58 + 99 + 26.31 + 49 + 14,339.54
5 + 22.67 + 63 + 51.11 + 1 + 61.53,204.31
77 + 89.43 + 71.38 + 19 + 69.34 + 37,363.15
99.11 + 21.61 + 84.9 + 78 + 75.81 + 1,360.43
73.99 + 40 + 94 + 64.52 + 37.05 + 17,326.56
84 + 26.99 + 91 + 5 + 7.05 + 78.41,292.45
62.36 + 50.7 + 51 + 78.7 + 79 + 46,367.76
87.34 + 3.05 + 91.17 + 77.23 + 50.67 + 25,334.46
5.08 + 12.13 + 83.14 + 41.56 + 12 + 95.54,249.45
65.73 + 70.6 + 44 + 45.31 + 15 + 38,278.64
2.44 + 34 + 18.01 + 96 + 52.48 + 52,254.93
19 + 90.31 + 67.18 + 50.32 + 77 + 63,366.81
47 + 34.73 + 67.57 + 30.89 + 96 + 26.76,302.95
37.43 + 31 + 81.13 + 58 + 33 + 13.9,254.46
79.57 + 46 + 77 + 71 + 58 + 7,338.57
16 + 53.26 + 64 + 96 + 35 + 10,274.26
32 + 77.32 + 19.72 + 80 + 58 + 21.0,288.04
85.99 + 42 + 95.55 + 22.89 + 37 + 40.33,323.76
88 + 55 + 82 + 22 + 71.3 + 47,365.3
94 + 22.86 + 40.78 + 48 + 82.61 + 1,289.25
4 + 59.01 + 18 + 75.16 + 30.01 + 66,252.18
11.78 + 77.23 + 77 + 17.62 + 14 + 93.21,290.84
27.63 + 22 + 30.5 + 39.73 + 85 + 53.61,258.47
58 + 52 + 24 + 69 + 16 + 93,312.0
48 + 37 + 71.82 + 90 + 23.17 + 17.02,287.01
44 + 61.3 + 12 + 70.2 + 64 + 15.99,267.49
63 + 78.18 + 69 + 96 + 94 + 2.0,402.18
22.28 + 6.75 + 16 + 35 + 10 + 26,116.03
94 + 91 + 47.79 + 67 + 86 + 99.04,484.83
35 + 25 + 53 + 63 + 95 + 2.3,273.3
40 + 6.45 + 70.14 + 98 + 40 + 49.46,304.05
83.92 + 14.04 + 49.46 + 47 + 67.92 + 40,302.34
34 + 36 + 17 + 34.48 + 12.43 + 61.25,195.16
23.62 + 28 + 98.49 + 71.64 + 47.99 + 57,326.74
14 + 45 + 18 + 50 + 70 + 59,256.0
22 + 87 + 85.02 + 94 + 3 + 73.92,364.94
19.84 + 16 + 93.29 + 65.93 + 98.31 + 42.17,335.54
81 + 79 + 7.6 + 6.14 + 85 + 91.91,350.65
78 + 88.86 + 96 + 89.51 + 17 + 47.08,416.45
6.87 + 66 + 74.58 + 21.87 + 19 + 96.51,284.83
34 + 62 + 2 + 56 + 82 + 92,328.0
