Question,Answer
61 - 55.94 - 75 - 55.14,-125.08
89.22 - 49 - 7.9 - 67.41 - 1,-36.09
20 - 83.71,-63.71
9.42 - 50.26,-40.84
29.97 - 90 - 51.38 - 39.48 - 28.43,-179.32
42 - 81.43,-39.43
41 - 90.16 - 19,-68.16
26.34 - 82.84,-56.5
98.64 - 33.24 - 46.04 - 67.72,-48.36
51 - 34.1,16.9
49.79 - 17.46 - 66.83 - 38,-72.5
9 - 94.37 - 60.78 - 77 - 51.23,-274.38
36 - 23 - 92.14,-79.14
21.02 - 96.25 - 3.55,-78.78
100 - 19 - 23.19 - 52.6 - 5.88,-0.67
84 - 14,70.0
35.38 - 34,1.38
61 - 98,-37.0
2 - 78.48 - 64 - 70,-210.48
56.51 - 54.53 - 42.63,-40.65
53.57 - 97,-43.43
70 - 27.93 - 35.67,6.4
57.61 - 99.84 - 89 - 25.41,-156.64
2 - 94.15 - 35 - 16.07,-143.22
4 - 21.94 - 76 - 39 - 82.6,-215.54
28 - 79 - 13 - 89.49 - 99,-252.49
63.22 - 72,-8.78
43.28 - 49 - 29 - 40 - 62.11,-136.83
93 - 58.95 - 43.52 - 29.99 - 78.78,-118.24
14.16 - 95,-80.84
51.24 - 60.01 - 30.14 - 58.54,-97.45
6.31 - 84 - 94.8,-172.49
6 - 77.33 - 24 - 100 - 3.52,-198.85
2.02 - 31,-28.98
17.08 - 63 - 82 - 48,-175.92
32 - 12 - 19 - 54,-53.0
78 - 82 - 25.3 - 50,-79.3
66 - 78.0,-12.0
38.52 - 3 - 47.52 - 40,-52.0
8 - 82 - 53.38 - 70.08 - 4.96,-202.42
53.78 - 77.26 - 83.66 - 13 - 99,-219.14
1.08 - 32.22 - 45.09,-76.23
61.8 - 50 - 49.89,-38.09
85 - 21 - 22,42.0
64 - 53.41 - 39.15 - 6.05,-34.61
48 - 13 - 100 - 24.91,-89.91
23.77 - 56.92 - 73,-106.15
43 - 51.25 - 5,-13.25
9 - 72,-63.0
93.65 - 54 - 60.59,-20.94
61.93 - 95.11 - 52.43,-85.61
18.65 - 33 - 86.87 - 87.2,-188.42
81.46 - 71,10.46
74 - 5 - 98.72 - 1 - 11.97,-42.69
11 - 73.36 - 87 - 61,-210.36
21.48 - 35.24 - 66 - 2,-81.76
51 - 18.77 - 42,-9.77
22.22 - 48 - 8.76 - 59.35,-93.89
57 - 41 - 90.02,-74.02
97.09 - 96.23,0.86
61.26 - 77 - 28,-43.74
8 - 76 - 32 - 38 - 77,-215.0
84 - 8,76.0
77 - 43.0 - 11,23.0
13 - 4.51,8.49
61 - 4,57.0
74 - 23 - 2.28 - 39.3 - 49,-39.58
9 - 76.2 - 54 - 51 - 24,-196.2
16 - 61.72,-45.72
78 - 65 - 49.23,-36.23
92.74 - 14 - 89 - 25.07,-35.33
22 - 52 - 87.34 - 60.94 - 77.9,-256.18
93 - 26.34 - 80.66 - 78 - 75,-167.0
90.55 - 49 - 49,-7.45
83.99 - 77 - 97.83,-90.84
17 - 61.02 - 65 - 39,-148.02
56 - 31.44,24.56
75 - 96 - 15 - 23 - 9,-68.0
9 - 16.79,-7.79
98 - 57 - 65.36 - 42.76 - 48,-115.12
3.96 - 13,-9.04
56 - 6 - 88,-38.0
54.61 - 10 - 40.38 - 54.34 - 11.32,-61.43
33.99 - 93 - 57.18,-116.19
66 - 69 - 88,-91.0
81 - 54 - 43 - 24.58,-40.58
25 - 93,-68.0
68.3 - 31,37.3
90 - 83 - 13.57 - 35.91 - 43.36,-85.84
53 - 40.98 - 83.61,-71.59
55 - 43.36 - 20.83 - 44.98 - 69.19,-123.36
76.69 - 98 - 80,-101.31
7 - 58.5,-51.5
90.56 - 87.23 - 76.46 - 70,-143.13
38 - 8 - 49 - 48 - 18,-85.0
64 - 47 - 91 - 31,-105.0
96 - 30,66.0
38.32 - 39,-0.68
40 - 17.63 - 72,-49.63
61.53 - 32.49 - 72,-42.96
72 - 78 - 52 - 98 - 14,-170.0
11.31 - 41.17 - 6,-35.86
19.54 - 76 - 43 - 99,-198.46
94 - 38 - 35,21.0
87 - 22,65.0
78.72 - 28.22 - 16.76 - 98 - 82.18,-146.44
59 - 13 - 2.17 - 4 - 83.75,-43.92
62 - 95.39 - 69 - 15 - 59.48,-176.87
85.38 - 17.33 - 71.27,-3.22
43.65 - 93 - 18 - 65,-132.35
15 - 78 - 63.16 - 35.48 - 3,-164.64
37.12 - 34,3.12
32 - 10,22.0
8.57 - 25.31 - 54,-70.74
55 - 40.75,14.25
4 - 57.95 - 92,-145.95
39.02 - 53 - 99 - 33 - 58,-203.98
48.83 - 99.18 - 61.39 - 18.84,-130.58
33.25 - 31.51 - 58.39 - 21.06,-77.71
64.93 - 97.21 - 15,-47.28
67 - 37,30.0
34.29 - 12.12 - 15 - 71.25 - 76,-140.08
99 - 67 - 88 - 10.44,-66.44
72 - 55.07 - 71.38 - 41.39,-95.84
86 - 81.02 - 43.63 - 27 - 66,-131.65
31.5 - 57 - 55.83,-81.33
13 - 37.15 - 80.16,-104.31
74.59 - 42 - 42 - 68,-77.41
28.55 - 87 - 87.97,-146.42
74.93 - 37.66 - 98.59 - 65.82 - 7,-134.14
55 - 72 - 53,-70.0
4.8 - 98,-93.2
49.71 - 40 - 95.62 - 60 - 19.47,-165.38
96.75 - 37.09,59.66
95.9 - 26 - 27 - 3.76 - 65.03,-25.89
51.26 - 90.96 - 9.4,-49.1
89.7 - 56.78 - 46.94 - 98.14,-112.16
99 - 5.26 - 22.47 - 75,-3.73
85.7 - 51 - 95.64,-60.94
62.49 - 2,60.49
81.43 - 36.03 - 95 - 8 - 6.32,-63.92
89 - 42 - 64 - 48.99 - 4.31,-70.3
17.66 - 20 - 77.65,-79.99
48.94 - 18.57 - 64,-33.63
10.19 - 49.75 - 42 - 66,-147.56
52.88 - 41 - 19.05 - 96.1,-103.27
11.25 - 37.14 - 53,-78.89
28 - 55,-27.0
7.9 - 59 - 84.47 - 89,-224.57
5 - 32.06 - 61 - 37 - 88,-213.06
66.47 - 81 - 84.32,-98.85
61.31 - 69.32 - 89,-97.01
69.11 - 18.16 - 3.78,47.17
19 - 99.57,-80.57
73 - 81 - 81 - 60.5 - 33.46,-182.96
76.84 - 5 - 52,19.84
81 - 39.04 - 1.32 - 64 - 41.89,-65.25
68.9 - 3.94,64.96
93 - 77 - 68 - 49,-101.0
15 - 57 - 57.86 - 61.17,-161.03
58 - 39.76 - 79 - 74.68,-135.44
12.84 - 15 - 47.24,-49.4
34.61 - 73 - 90.23 - 69,-197.62
32.47 - 40,-7.53
85.96 - 27,58.96
32.36 - 29 - 76 - 59,-131.64
57.06 - 88 - 72 - 17.58,-120.52
74.19 - 62 - 42 - 12,-41.81
34.39 - 68.72 - 36.36 - 15,-85.69
55.68 - 83.85 - 72.6 - 45 - 80.85,-226.62
68 - 75.77 - 1 - 55,-63.77
30 - 77 - 19,-66.0
73 - 72 - 5.36 - 98.07,-102.43
27 - 29.24 - 10.87,-13.11
37.75 - 37.15,0.6
1.38 - 91.42 - 48,-138.04
94.0 - 96.3,-2.3
20.17 - 30.04 - 14 - 86 - 9.67,-119.54
31.63 - 67,-35.37
95.19 - 60,35.19
86.19 - 46.8,39.39
6.48 - 24 - 66.34 - 42.79,-126.65
92 - 8.2 - 45.5 - 63.9 - 8.85,-34.45
73 - 62.49 - 98,-87.49
77 - 32 - 32.09 - 2.4,10.51
94 - 62.98 - 31 - 67.34 - 55.64,-122.96
56.84 - 73.08 - 93,-109.24
18 - 74 - 44 - 37 - 51.85,-188.85
79 - 70.3 - 78.41 - 68,-137.71
74.65 - 49.34 - 44.11 - 17 - 72.94,-108.74
11.32 - 25.95 - 9 - 39 - 16.38,-79.01
91.14 - 93.06 - 97.7 - 62.09,-161.71
52.32 - 81 - 86.73 - 20 - 40.27,-175.68
1.09 - 26 - 43 - 93,-160.91
95 - 26.44 - 82 - 2.48,-15.92
81 - 55,26.0
77 - 66 - 47.21 - 28.02 - 27,-91.23
94 - 58 - 12.29 - 60 - 6,-42.29
27 - 3.13,23.87
89 - 42.7 - 89 - 29.64 - 99,-171.34
91 - 82 - 62.74 - 4,-57.74
41 - 80.61,-39.61
12.84 - 15 - 80.33 - 76.93,-159.42
95.08 - 7 - 34,54.08
55 - 26.1,28.9
40 - 59.55 - 18,-37.55
59.9 - 61 - 92.83,-93.93
85 - 49.78 - 84,-48.78
14 - 33 - 48.78 - 56 - 11.84,-135.62
52 - 38 - 46 - 34 - 3,-69.0
31.18 - 48 - 10.93 - 80,-107.75
17.42 - 79.67,-62.25
14.76 - 64 - 39,-88.24
47 - 87.67 - 6.99,-47.66
84 - 87 - 77.28,-80.28
38 - 25 - 58,-45.0
66.39 - 35,31.39
95.8 - 73.11 - 91.16,-68.47
69 - 75 - 11.82,-17.82
83.09 - 88.92 - 43.85,-49.68
18 - 73.63,-55.63
67.78 - 81 - 20.51 - 29 - 62.06,-124.79
100 - 64.9 - 19 - 43 - 78.57,-105.47
15 - 2 - 94.23,-81.23
36.38 - 60 - 27,-50.62
32.48 - 80.15 - 36 - 75,-158.67
80 - 44 - 39 - 95,-98.0
84 - 70 - 48,-34.0
71.69 - 96.86 - 13,-38.17
19.93 - 90.98 - 32 - 95 - 91.5,-289.55
68.8 - 10,58.8
70.57 - 35 - 47.65,-12.08
8 - 77.08 - 61 - 74.82,-204.9
88.74 - 40 - 10.58 - 43.55,-5.39
51.21 - 43.36,7.85
23 - 97,-74.0
37 - 7.72,29.28
8.41 - 100 - 29 - 38,-158.59
24 - 41 - 56.97 - 72.41,-146.38
67.01 - 85.48 - 24 - 97 - 77,-216.47
54 - 61.7,-7.7
2 - 46.81 - 74 - 27.89 - 70,-216.7
43.25 - 36.94 - 35,-28.69
17.12 - 83 - 77 - 28.52 - 75,-246.4
89.72 - 91.31 - 90.8,-92.39
56.4 - 8.72 - 13.44 - 72 - 79,-116.76
17 - 31.94,-14.94
5 - 7,-2.0
60 - 41 - 60,-41.0
75.05 - 78.67,-3.62
70 - 59.36 - 77.51 - 7.78 - 24.42,-99.07
45 - 27.89,17.11
68 - 58.32 - 85 - 22 - 38,-135.32
4.33 - 77 - 74 - 54 - 5,-205.67
26.0 - 69.13 - 1 - 46.17,-90.3
67 - 50.68 - 67 - 61,-111.68
95 - 85.09 - 97.13,-87.22
65.79 - 8.37 - 70.55 - 6,-19.13
56 - 15 - 9.24 - 30.14 - 95.12,-93.5
96 - 87 - 22.23 - 71.3 - 45.27,-129.8
5.29 - 16 - 22 - 73.42 - 46,-152.13
17.01 - 94.98 - 23.31 - 52 - 70.04,-223.32
76.59 - 24,52.59
90 - 88.79 - 15 - 49,-62.79
76.69 - 90.0,-13.31
49.21 - 48.53 - 26 - 65.33,-90.65
29 - 90.71 - 3.79 - 36.09,-101.59
43.69 - 79 - 37.23 - 3,-75.54
49 - 76 - 4.54 - 10.3,-41.84
64.73 - 26.75,37.98
27 - 33.88 - 9.94 - 37.7 - 95.16,-149.68
49 - 6 - 45 - 18.96 - 22,-42.96
90 - 59 - 85.95,-54.95
43 - 1,42.0
17 - 88.52 - 66,-137.52
38 - 22 - 99 - 60.78,-143.78
85.31 - 26 - 8 - 99.66,-48.35
59.29 - 45 - 92.26 - 24,-101.97
97 - 58 - 40 - 9,-10.0
62 - 48 - 90.44 - 58.11,-134.55
66.27 - 72 - 69 - 42.68 - 37.21,-154.62
23.81 - 12.46 - 41 - 3.23 - 46,-78.88
50 - 47 - 94,-91.0
51.08 - 52 - 44.91,-45.83
77.63 - 12.89 - 11,53.74
92.81 - 48.74 - 19.91 - 72.81,-48.65
92 - 44.86 - 92.45 - 67.93,-113.24
33 - 25,8.0
96 - 98.64,-2.64
37.49 - 27 - 95,-84.51
19.28 - 8.52 - 25,-14.24
58 - 97.27,-39.27
50.19 - 45.08 - 18.35 - 73 - 87,-173.24
87 - 39 - 100,-52.0
90.08 - 61.46 - 66 - 71 - 28,-136.38
20 - 21 - 93.78 - 76.99,-171.77
97.42 - 94.36,3.06
21.19 - 50.08 - 62.11,-91.0
68 - 68 - 81,-81.0
50 - 45.82 - 94.9 - 59.61 - 78.12,-228.45
58.36 - 90.88,-32.52
56 - 45 - 87 - 68 - 88.4,-232.4
61 - 93 - 39,-71.0
19.71 - 87.71 - 85,-153.0
51.09 - 33 - 44 - 80.24 - 57,-163.15
37 - 67 - 83.63,-113.63
94.66 - 75 - 3.33 - 26,-9.67
87.14 - 91.8 - 71 - 12,-87.66
30.62 - 47,-16.38
25.28 - 43,-17.72
9.27 - 28 - 7.85 - 87 - 42.31,-155.89
87.35 - 74 - 61.81,-48.46
35 - 24.18,10.82
46.2 - 20 - 10 - 76.5 - 12,-72.3
57.86 - 46 - 61,-49.14
31.34 - 66 - 4.94,-39.6
35 - 16.56 - 57,-38.56
17.16 - 52.55 - 23,-58.39
62 - 33 - 82,-53.0
49.63 - 27,22.63
55.69 - 94 - 88.43 - 27.03,-153.77
46 - 24 - 60.75,-38.75
7 - 48.35 - 53 - 50.83,-145.18
39.9 - 19.18 - 55.0,-34.28
84.83 - 6 - 90.12 - 76.51 - 29.25,-117.05
49.23 - 56,-6.77
82.78 - 7.11 - 88 - 78.14,-90.47
7 - 93 - 84.69,-170.69
6.38 - 83 - 11.58 - 60.05,-148.25
76 - 79.63 - 37 - 35 - 62.19,-137.82
35 - 99 - 21 - 58 - 83,-226.0
37.08 - 54.62,-17.54
9.66 - 83 - 15.1,-88.44
13.44 - 16.0,-2.56
78 - 62 - 26.79 - 50 - 19.51,-80.3
32 - 48.09 - 67,-83.09
35.99 - 47,-11.01
91 - 1.85 - 61,28.15
95.4 - 60.36 - 25 - 69.62 - 69.23,-128.81
29.91 - 73 - 97 - 67.88,-207.97
55 - 56.65 - 20.54 - 82,-104.19
1 - 21.75 - 84.26 - 19,-124.01
100 - 15 - 48.21,36.79
14.23 - 94.05,-79.82
28.21 - 6.54 - 87 - 65.43,-130.76
84 - 49.11 - 5,29.89
69 - 82.73 - 25 - 34.01 - 53.74,-126.48
37 - 99 - 81 - 14 - 16,-173.0
45.81 - 65 - 21.04 - 4.37,-44.6
68.4 - 79,-10.6
98.23 - 65.02 - 36 - 28 - 49,-79.79
35 - 86.16 - 20,-71.16
52.57 - 35.54,17.03
10.42 - 1.06 - 59.31,-49.95
99 - 68,31.0
88 - 90 - 88,-90.0
19 - 75.01 - 44 - 90.71 - 97,-287.72
39 - 44.98 - 3 - 50,-58.98
53.32 - 60,-6.68
77.99 - 64 - 52.25 - 14.06,-52.32
18 - 24,-6.0
3.3 - 95.83 - 53.78,-146.31
63 - 78.67 - 96,-111.67
19.07 - 51 - 21.07 - 66 - 98.3,-217.3
27 - 40 - 31.49 - 84,-128.49
75 - 72 - 24,-21.0
30 - 60.75 - 41 - 44,-115.75
66.37 - 98 - 6.13 - 60,-97.76
87.5 - 9.04 - 63,15.46
40.81 - 43.63 - 40.73 - 55.46 - 42,-141.01
68.26 - 80 - 1.46,-13.2
2.91 - 99,-96.09
69.57 - 81.1 - 42.21 - 84,-137.74
47 - 71.26 - 79 - 30.04 - 38.38,-171.68
78 - 77 - 19,-18.0
24.93 - 66,-41.07
13.58 - 10.1 - 72.15 - 32.58,-101.25
66.46 - 81 - 42.26 - 84.86 - 1.06,-142.72
6 - 98.7 - 55.5 - 39 - 51,-238.2
42 - 16.23 - 67.99 - 39.87,-82.09
93.91 - 12 - 28.46 - 25.88,27.57
6.28 - 9.09 - 56 - 55.9 - 85,-199.71
77 - 68.19 - 2.02 - 57.27,-50.48
54.82 - 69 - 91.78,-105.96
38.55 - 3 - 32.88 - 59,-56.33
92.54 - 72 - 20 - 73 - 21.23,-93.69
51 - 10.29 - 8.0 - 93.4,-60.69
37 - 63.48 - 69 - 46,-141.48
41 - 80.61 - 27 - 52.15 - 2,-120.76
99.08 - 21 - 95 - 89 - 93,-198.92
41 - 54,-13.0
97 - 49.53 - 45 - 67,-64.53
28.36 - 90 - 42.38 - 57,-161.02
84.83 - 25 - 77 - 88,-105.17
18 - 20.57 - 65 - 33 - 38.08,-138.65
70.42 - 17.78,52.64
69 - 9.27,59.73
21.97 - 35 - 53.7 - 85,-151.73
7.86 - 74 - 18.11 - 69.9 - 2.53,-156.68
56.89 - 24.49 - 23 - 99 - 29.21,-118.81
83.88 - 34,49.88
22.71 - 68,-45.29
88.31 - 48.57 - 79,-39.26
80.53 - 44 - 89.61 - 34,-87.08
38 - 29.04 - 22 - 17.19,-30.23
27.61 - 96.2 - 75.7 - 18.2 - 57,-219.49
26.35 - 7.08 - 6,13.27
47 - 66 - 45 - 62.36 - 25,-151.36
85.68 - 34 - 48,3.68
69 - 57 - 54 - 76.42,-118.42
91.42 - 98.41 - 55,-61.99
20 - 29,-9.0
33.84 - 1.54 - 66 - 24.03,-57.73
2 - 51,-49.0
92.83 - 91.91,0.92
80 - 25.25 - 84.35 - 62,-91.6
93 - 37,56.0
77 - 68 - 90.58 - 61.29,-142.87
52 - 38.26 - 6,7.74
78.66 - 52,26.66
44 - 1.7,42.3
44 - 31 - 84 - 37.83,-108.83
63 - 57 - 79 - 43.51 - 88.23,-204.74
25 - 42.24 - 58 - 74,-149.24
5 - 28.37 - 50,-73.37
82 - 41.36 - 13 - 87,-59.36
34 - 91.34 - 98.57 - 62.92,-218.83
51.3 - 55.1 - 11.88 - 19 - 75,-109.68
77.26 - 62 - 7.7 - 26 - 93,-111.44
90.51 - 11.51,79.0
47 - 33.39 - 74,-60.39
97 - 49 - 5 - 99,-56.0
8.39 - 15.52 - 15 - 74 - 9.69,-105.82
15 - 54 - 29.34 - 66.19,-134.53
69 - 84 - 3 - 9.21,-27.21
57 - 66,-9.0
74 - 78 - 61.02,-65.02
27 - 89.65 - 7 - 27.18,-96.83
15.15 - 28 - 29 - 36,-77.85
48.83 - 80 - 35 - 52 - 91,-209.17
66.42 - 40 - 96 - 7.92 - 63,-140.5
9.78 - 85.67,-75.89
46 - 3.47,42.53
90.82 - 39.85,50.97
80 - 13.92 - 29.08 - 62.89,-25.89
4.59 - 89.11,-84.52
44 - 15.54 - 95 - 56,-122.54
24 - 64,-40.0
49 - 94 - 17.27,-62.27
65 - 76.67,-11.67
53.36 - 90 - 96 - 56.58,-189.22
49.23 - 47,2.23
15 - 95.9 - 69,-149.9
82 - 58,24.0
98.33 - 62.56 - 23 - 45,-32.23
70 - 42.6 - 48 - 21 - 20,-61.6
6.83 - 47.2 - 92.68 - 22.57,-155.62
32.73 - 28.11 - 85 - 23.01,-103.39
49 - 76 - 59 - 38.18,-124.18
20.56 - 8.78 - 70.13 - 14.42 - 59.01,-131.78
78 - 25 - 79.7 - 7,-33.7
44 - 20.32 - 10 - 14 - 69,-69.32
13.68 - 47,-33.32
75.16 - 71.53 - 52.37 - 85.13 - 6.13,-140.0
71 - 65 - 14.05 - 99,-107.05
91.25 - 24.51 - 27,39.74
75.15 - 33 - 66,-23.85
61.07 - 80 - 54 - 2,-74.93
45 - 26.88 - 48.23 - 85.23 - 25,-140.34
5 - 91.28 - 93 - 32.92,-212.2
46.5 - 47.64 - 53.55,-54.69
9.32 - 42.77 - 94.59,-128.04
6 - 56.42 - 89 - 43.48,-182.9
97.38 - 95.81,1.57
97 - 3 - 53 - 54.56 - 10,-23.56
92.79 - 23.05 - 98.71 - 35 - 44.13,-108.1
33.2 - 22,11.2
17 - 51 - 21 - 5,-60.0
97.31 - 79.0 - 31 - 82.14 - 88.6,-183.43
45.78 - 92 - 22 - 32.27,-100.49
44 - 83.49 - 65.06 - 96,-200.55
91 - 63.57 - 82.66 - 40.57,-95.8
78 - 25 - 95.06 - 98.53,-140.59
97.46 - 59.83 - 78.56 - 34.75 - 79.45,-155.13
33.07 - 33.36,-0.29
62 - 96.8 - 12,-46.8
56 - 8,48.0
13 - 21 - 86.85 - 24 - 36.45,-155.3
67.13 - 32.8 - 49.96 - 89.55 - 55,-160.18
83.65 - 76 - 91.97 - 86.31 - 93.72,-264.35
92.7 - 55.66 - 1.57 - 99.91,-64.44
5.61 - 72.0 - 13 - 53.62 - 22,-155.01
94.65 - 25.14,69.51
29.26 - 8,21.26
63 - 30 - 81 - 44.16,-92.16
94.79 - 89 - 14 - 5.81,-14.02
32 - 86.6,-54.6
5 - 100 - 94 - 79 - 94,-362.0
98.49 - 99 - 15.49 - 79.49,-95.49
50.44 - 70.78 - 17 - 79 - 82.39,-198.73
71 - 9.93 - 88.15 - 86.61 - 41,-154.69
82.36 - 63.03 - 11,8.33
43.62 - 57 - 48 - 28.55 - 37.2,-127.13
35.18 - 22.77,12.41
98.0 - 69.07 - 64,-35.07
13.51 - 87,-73.49
68 - 99 - 53,-84.0
25.18 - 40 - 81.63 - 17 - 19.57,-133.02
21.66 - 68.81 - 40.97 - 52 - 97,-237.12
36 - 15 - 12 - 80 - 100,-171.0
50 - 4 - 40.27,5.73
80 - 38.02 - 14 - 35 - 10,-17.02
12.26 - 56.8,-44.54
32 - 91.77,-59.77
41 - 85.17 - 16 - 99.02 - 3.22,-162.41
42.61 - 66 - 64,-87.39
30 - 7.6 - 38.12 - 98,-113.72
62.07 - 59 - 96.01 - 22,-114.94
39 - 35.69 - 59 - 42.75,-98.44
93 - 63.93 - 70.66 - 16.84 - 74.72,-133.15
74.14 - 88 - 65 - 78.42 - 66.74,-224.02
62 - 2 - 91.15,-31.15
74 - 10 - 77.01 - 61.62 - 40.69,-115.32
17 - 71,-54.0
94 - 91.38 - 33.88,-31.26
68.03 - 28 - 28 - 89.53 - 42.24,-119.74
66.69 - 98 - 47.7 - 49 - 39,-167.01
70 - 24,46.0
80 - 9 - 52 - 90.17,-71.17
55.28 - 30.08 - 24 - 95.79 - 81.98,-176.57
5 - 19.63 - 48.62 - 85.38 - 23.31,-171.94
52 - 90 - 63.89 - 39 - 33.47,-174.36
52 - 15 - 5.89,31.11
17 - 79 - 70,-132.0
46 - 44 - 89 - 53 - 7,-147.0
25 - 53,-28.0
22 - 35 - 75,-88.0
69.29 - 21 - 69.28 - 58.86,-79.85
57 - 17,40.0
38.38 - 59 - 48.68,-69.3
81.41 - 72.63 - 91 - 81,-163.22
47 - 44.33 - 56.44 - 30,-83.77
23 - 61,-38.0
32 - 61.12 - 34.85,-63.97
62.02 - 4.87 - 77.68,-20.53
36.57 - 79 - 93 - 28.02 - 32.29,-195.74
96.25 - 58 - 76 - 91.65,-129.4
88.8 - 26 - 16.49 - 30.7 - 35.14,-19.53
93.53 - 33.34 - 7 - 46.88,6.31
61.04 - 34 - 14 - 97,-83.96
42.41 - 63.63 - 61.55 - 96.87,-179.64
20.72 - 93 - 74.61 - 96,-242.89
50 - 13 - 10 - 27 - 41,-41.0
70 - 47.14 - 11 - 37,-25.14
46 - 67.26 - 53.57,-74.83
71.02 - 14.8 - 21.03 - 36.84 - 16.37,-18.02
60 - 7,53.0
33 - 36 - 22,-25.0
100 - 2 - 71,27.0
31.35 - 12,19.35
62.88 - 79.27,-16.39
21 - 31 - 92,-102.0
18 - 94.69 - 86 - 30 - 79.06,-271.75
21 - 43.16 - 59.2 - 70,-151.36
48 - 26 - 5,17.0
94.82 - 73.09,21.73
62 - 73.51 - 19.68 - 78 - 25.26,-134.45
10 - 78 - 96.14 - 53.99,-218.13
12.78 - 2,10.78
88.79 - 97 - 14 - 12.28,-34.49
90.73 - 67.13 - 46 - 24.08,-46.48
14 - 59,-45.0
4 - 99 - 86.32,-181.32
10 - 11.03 - 73,-74.03
52 - 40.35 - 59.92 - 54,-102.27
85 - 83.06 - 50 - 5.04 - 47,-100.1
42 - 43 - 45.98 - 73,-119.98
6 - 18 - 69,-81.0
88.98 - 40 - 66 - 44.55,-61.57
85.09 - 83.61 - 53 - 98.98,-150.5
81.98 - 69.99 - 9.31 - 14,-11.32
4.89 - 65 - 1,-61.11
29.14 - 56 - 79.42,-106.28
47.32 - 4.96 - 3.28 - 94,-54.92
26.71 - 16.24,10.47
73 - 88.73 - 26.52 - 65.74,-107.99
77.88 - 85 - 3 - 1,-11.12
95 - 48 - 2.96 - 49,-4.96
38.73 - 78 - 95,-134.27
82 - 27 - 49.47 - 73.18 - 6.68,-74.33
53.29 - 6 - 46,1.29
96 - 66.1 - 21 - 41,-32.1
83 - 2 - 80.03,0.97
86 - 78 - 63 - 1.95 - 54.99,-111.94
50 - 22.11 - 25.89 - 47.74,-45.74
18 - 44.42,-26.42
98 - 1 - 45 - 99.37,-47.37
18.16 - 73.79,-55.63
69 - 1 - 85.96 - 75 - 72,-164.96
32.65 - 100 - 70,-137.35
4.41 - 5.86 - 93 - 95 - 68.69,-258.14
9 - 50.38 - 53.14 - 98.28,-192.8
58 - 42.48 - 91 - 21,-96.48
22 - 50 - 56.7 - 13 - 79.29,-176.99
74 - 48.33,25.67
33 - 1 - 69 - 72.62,-109.62
28.49 - 15.97 - 84 - 96,-167.48
1.73 - 34.48 - 75.08 - 46.26 - 80,-234.09
78 - 83 - 86.76,-91.76
70.53 - 76 - 4,-9.47
13 - 61.15,-48.15
67.77 - 67.23 - 52 - 22 - 93,-166.46
80 - 32 - 40 - 32.51,-24.51
89.22 - 74.17 - 96.81 - 37.6,-119.36
89 - 81 - 21.66 - 76,-89.66
2 - 66.65 - 31 - 22.28 - 39.12,-157.05
59 - 72.75,-13.75
73.14 - 62.95 - 77.21,-67.02
35.84 - 39.79 - 44 - 18,-65.95
39 - 69.65 - 28.94 - 22.28 - 18,-99.87
91.77 - 9,82.77
40 - 16.71 - 39.94 - 24.66 - 97,-138.31
9 - 40.28,-31.28
91 - 70 - 61.9 - 73.86,-114.76
73 - 67 - 53.41 - 78,-125.41
16.46 - 39.27 - 49,-71.81
14 - 50.4 - 13 - 18,-67.4
47 - 70.22,-23.22
54.74 - 67 - 70.41,-82.67
13.13 - 23.35 - 78 - 88.37 - 35.56,-212.15
12.37 - 94 - 6.2 - 2.9,-90.73
89.28 - 99.43 - 73.89 - 63,-147.04
83.05 - 16.21 - 65.84 - 52.22 - 64,-115.22
44 - 30,14.0
47.39 - 13.04,34.35
46.64 - 88 - 46.39 - 7.48 - 84,-179.23
79 - 14,65.0
42.25 - 72,-29.75
50.53 - 85 - 69,-103.47
64.3 - 45.98,18.32
5 - 60,-55.0
54.85 - 96.14 - 70.45 - 61 - 28.61,-201.35
40 - 17.38 - 48 - 94 - 4.11,-123.49
10.17 - 44.91 - 99.1 - 99.63 - 10,-243.47
50.95 - 19.83,31.12
39.89 - 35.93,3.96
40.39 - 79.31 - 93.75 - 56,-188.67
97 - 96.09 - 95.24,-94.33
30.54 - 24,6.54
9 - 20 - 49.67 - 23.09,-83.76
12.39 - 9.53,2.86
77.58 - 34 - 75 - 76 - 66,-173.42
33.51 - 4.53 - 14 - 68,-53.02
31.2 - 54.57,-23.37
92 - 28 - 76.6,-12.6
59.37 - 1 - 65 - 49.91 - 20,-76.54
4.64 - 50.63 - 12.97 - 50.21 - 50,-159.17
32.13 - 41.49 - 38 - 5.95,-53.31
10.31 - 84 - 57,-130.69
19 - 22 - 1.56,-4.56
35 - 79 - 31.74 - 40,-115.74
57.44 - 37.08 - 77,-56.64
39 - 84 - 80 - 71.17,-196.17
5.49 - 92 - 57 - 67.27,-210.78
27 - 44 - 9 - 82.78 - 48,-156.78
16.06 - 16 - 17.72,-17.66
67.77 - 35.43,32.34
24.97 - 30.8 - 38,-43.83
6.3 - 30.5 - 78 - 52.72 - 47.59,-202.51
36.07 - 9.21,26.86
48.95 - 97,-48.05
47.81 - 87.33,-39.52
14.82 - 37.52 - 17 - 62.0 - 1,-102.7
8 - 86 - 19 - 74 - 96.7,-267.7
34.21 - 12,22.21
57.63 - 12.57 - 49.76,-4.7
87 - 98.17 - 10.48,-21.65
47 - 73.4 - 97.56 - 85.0,-208.96
59.35 - 99 - 87,-126.65
34.65 - 31.76 - 76,-73.11
