Question,Answer
(((16 * 6) + 7) + 11),114
(((((20 * 9) + 7) + 10) + 19) / 4),54
(((7 - 7) * 5) + 12),12
((((13 - 7) * 13) - 11) + 10),77
((((12 * 5) + 8) * 12) + 17),833
((((5 + 18) - 3) - 1) + 10),29
(((((6 * 3) - 10) + 1) - 19) * 3),-30
((((16 - 16) - 10) + 16) / 3),2
(((((3 + 20) + 11) - 20) * 1) * 15),210
(((4 * 4) + 12) * 16),448
((((1 * 14) - 3) / 2) * 8),44
(((((8 + 15) + 12) + 5) - 16) * 11),264
((((17 - 19) * 12) - 17) * 18),-738
((((10 - 19) * 20) * 1) - 19),-199
(((3 - 19) * 17) + 6),-266
((((12 - 17) - 11) + 16) + 20),20
((((14 * 6) / 7) + 10) + 4),26
(((6 * 2) + 17) + 18),47
((((18 - 9) + 17) - 18) - 9),-1
(((15 - 8) - 14) - 20),-27
(((5 - 3) - 2) * 5),0
((((16 * 5) - 11) - 8) - 15),46
((((19 / 19) - 16) * 1) + 5),-10
(((4 + 5) * 2) / 6),3
(((20 - 13) + 17) * 9),216
(((18 - 7) - 8) - 11),-8
(((11 + 18) * 20) - 14),566
(((1 - 9) - 13) * 1),-21
(((((13 + 19) + 8) / 12) * 2) * 9),60
(((8 * 6) * 13) - 17),607
((((4 / 2) * 11) + 9) + 12),43
((((20 + 19) - 13) / 2) + 3),16
((((2 - 17) + 10) + 1) + 9),5
(((14 + 14) - 7) - 16),5
((((7 + 1) - 19) * 12) * 6),-792
(((18 - 19) * 14) * 20),-280
((((3 + 1) * 1) * 1) + 19),23
((((15 + 6) * 10) - 11) - 2),197
(((16 + 15) * 10) - 8),302
((((19 + 5) - 17) - 12) - 8),-13
((((10 + 2) * 18) + 5) - 15),206
((((15 - 13) * 16) - 19) - 1),12
(((9 + 7) - 7) - 17),-8
(((((14 - 12) * 8) * 20) * 14) / 7),640
(((12 * 20) / 1) + 4),244
(((6 * 3) + 18) + 17),53
(((((14 / 7) * 16) - 11) - 7) - 20),-6
((((6 * 8) + 3) * 16) + 8),824
(((8 - 16) + 5) - 3),-6
(((((9 - 5) - 18) - 2) - 14) + 12),-18
(((14 + 17) * 18) / 6),93
(((3 + 1) * 3) - 15),-3
(((((16 / 1) * 15) * 8) / 20) / 1),96
(((17 + 10) - 11) + 14),30
(((10 + 10) / 5) - 14),-10
((((7 + 4) + 6) / 17) - 8),-7
(((((18 + 7) - 10) - 9) * 9) + 15),69
(((((12 * 15) - 9) - 1) / 5) * 15),510
(((((11 * 7) + 13) - 1) / 1) * 8),712
(((((17 + 18) + 12) - 14) + 1) + 4),38
((((6 - 8) + 20) - 9) * 8),72
(((14 + 13) - 2) + 6),31
((((20 + 18) + 18) + 18) + 7),81
(((((14 * 12) - 7) + 15) / 16) + 10),21
((((11 + 20) + 10) + 12) - 10),43
(((20 - 18) - 3) + 18),17
(((14 * 5) / 1) - 1),69
(((((13 + 12) * 7) - 17) - 15) + 7),150
(((3 - 2) * 13) + 3),16
(((18 - 5) + 14) - 8),19
(((19 + 12) + 19) + 18),68
(((((12 * 8) - 7) - 1) - 13) * 11),825
((((16 - 16) * 1) / 19) / 2),0
(((((8 - 10) * 17) * 18) / 17) - 15),-51
((((10 + 19) - 10) - 13) * 1),6
(((3 - 17) - 9) * 6),-138
((((9 * 1) * 14) * 14) / 3),588
(((((17 + 4) - 15) - 11) - 3) - 15),-23
(((((4 - 16) + 20) - 18) - 10) / 4),-5
(((13 + 5) - 3) * 14),210
(((((3 - 8) - 9) * 17) + 13) + 1),-224
(((((19 * 3) + 9) * 4) - 14) + 18),268
((((9 + 1) + 7) * 10) - 20),150
(((14 - 12) * 14) * 4),112
(((14 + 15) * 19) + 8),559
((((15 + 4) + 9) + 12) + 16),56
(((20 * 17) - 3) - 1),336
((((2 - 17) + 1) - 19) * 13),-429
((((12 - 7) + 11) + 12) * 14),392
(((15 + 14) * 15) + 4),439
(((20 / 20) - 2) - 7),-8
(((((6 + 9) + 12) - 12) - 11) - 4),0
(((((11 - 1) * 10) - 13) - 20) * 5),335
(((17 - 19) / 1) * 3),-6
((((19 - 15) + 6) * 10) / 20),5
(((13 * 14) - 17) + 19),184
(((((17 * 13) + 16) - 11) + 17) - 12),231
(((((14 - 3) * 11) - 18) - 10) + 19),112
((((2 / 1) * 15) + 20) - 9),41
(((((18 / 9) + 7) / 1) + 12) + 6),27
(((((19 * 20) + 20) / 20) + 12) - 14),18
((((4 * 4) * 2) + 8) + 19),59
((((5 * 6) + 7) * 12) - 3),441
(((((13 - 12) / 1) + 18) + 16) - 15),20
(((((12 - 8) + 20) * 18) / 18) * 17),408
(((((12 * 16) / 8) / 8) + 17) - 4),16
(((18 / 6) + 4) * 3),21
(((((16 - 19) * 6) * 4) * 8) + 7),-569
((((20 - 3) + 13) * 7) - 13),197
(((7 + 11) * 15) + 20),290
((((1 + 7) - 3) * 1) * 14),70
(((3 * 7) - 15) * 15),90
((((2 + 20) * 4) + 4) + 17),109
(((7 - 11) + 20) - 20),-4
(((16 - 4) * 3) + 12),48
(((((16 + 8) * 5) + 15) - 10) - 12),113
(((7 * 7) * 20) + 16),996
(((19 - 18) - 7) + 6),0
(((1 - 16) / 5) * 10),-30
(((13 + 7) - 1) + 7),26
(((2 * 17) + 19) - 20),33
(((3 * 4) - 3) + 10),19
(((((6 + 3) * 15) * 7) / 18) * 12),630
(((19 - 2) + 11) * 1),28
(((13 + 15) / 8) * 4),14
((((12 + 15) * 14) / 14) * 18),486
((((10 + 6) * 2) + 8) - 19),21
(((((6 * 20) + 15) + 15) - 20) - 2),128
(((1 * 17) + 15) - 7),25
((((4 * 4) * 17) - 3) + 18),287
((((2 * 14) / 14) - 1) - 9),-8
(((((7 * 8) + 10) * 18) / 9) + 2),134
(((((11 + 19) - 9) - 20) - 16) * 8),-120
(((1 * 9) * 8) - 16),56
(((((6 * 3) + 8) - 15) * 11) * 7),847
(((3 + 7) + 8) + 12),30
((((10 - 17) * 4) + 8) * 17),-340
(((1 + 18) + 9) - 1),27
(((((10 - 7) - 5) + 8) + 15) + 6),27
((((18 - 12) - 13) + 11) - 13),-9
((((17 - 9) - 17) + 15) * 19),114
((((11 * 4) / 13) - 2) * 13),18
(((6 + 20) * 1) - 15),11
(((5 - 5) + 6) * 19),114
(((20 - 19) * 9) + 6),15
(((12 * 1) + 14) + 3),29
((((3 * 16) / 9) * 15) + 15),95
(((((13 - 8) - 17) / 4) + 18) + 1),16
(((10 + 3) * 18) - 3),231
((((14 - 16) + 14) * 5) * 8),480
(((((12 - 12) + 2) * 14) - 3) + 11),36
((((8 - 5) * 16) / 6) + 20),28
((((1 * 12) * 5) * 1) - 7),53
((((10 - 3) - 3) - 17) * 2),-26
(((((17 + 20) - 7) + 4) - 13) + 7),28
(((((3 - 3) + 16) - 9) + 8) * 3),45
((((18 / 1) + 7) * 1) + 6),31
((((18 * 6) - 11) + 2) / 3),33
(((14 + 11) - 4) * 4),84
((((1 * 11) - 19) + 11) * 14),42
(((11 * 10) - 14) * 5),480
(((((11 * 6) + 16) - 18) / 17) * 17),64
((((6 / 2) + 8) - 13) + 15),13
(((((6 * 7) - 8) - 12) + 6) - 17),11
(((((20 - 7) - 13) * 7) / 14) / 10),0
((((17 / 17) - 18) - 20) + 20),-17
(((((1 * 7) / 1) + 11) - 4) - 8),6
((((2 * 10) - 7) * 16) - 5),203
(((17 - 11) * 5) * 14),420
(((15 + 19) - 2) / 8),4
((((15 * 7) + 20) + 15) - 16),124
(((((8 - 3) * 13) + 20) - 15) - 19),51
(((20 - 12) + 18) - 16),10
((((3 - 19) - 8) + 9) - 12),-27
(((8 - 13) / 1) - 9),-14
(((((19 - 16) * 9) - 16) + 17) * 9),252
(((18 + 5) * 18) / 1),414
(((3 + 9) * 9) + 12),120
(((6 + 6) - 5) * 1),7
(((((2 * 20) + 8) + 10) * 2) + 12),128
(((3 * 19) + 18) * 8),600
(((4 * 15) * 1) + 12),72
((((16 - 1) + 20) + 1) * 16),576
((((3 + 11) * 5) - 6) + 20),84
(((((10 / 2) + 19) - 12) * 18) - 17),199
(((((1 * 2) * 4) - 2) + 13) * 1),19
(((15 + 11) + 8) * 12),408
(((13 + 1) - 3) * 9),99
((((14 - 5) - 2) + 6) - 1),12
(((5 + 11) * 10) - 9),151
(((13 - 17) * 14) - 2),-58
(((((5 + 20) - 17) + 20) / 16) * 16),28
(((18 / 10) * 10) * 4),72
(((10 - 10) + 15) * 17),255
(((((1 - 20) - 3) - 5) + 4) - 6),-29
(((2 - 5) * 1) * 16),-48
((((13 * 2) + 17) + 20) - 5),58
(((((14 + 11) - 13) - 19) * 9) * 8),-504
(((19 + 3) * 19) - 16),402
((((11 * 20) - 12) / 7) * 14),416
(((8 / 1) - 8) - 7),-7
(((17 - 9) - 15) * 1),-7
((((14 / 1) + 10) * 9) + 10),226
(((6 * 1) * 7) + 10),52
((((17 - 13) * 2) - 4) + 2),6
((((8 - 18) + 18) - 18) * 1),-10
(((((12 + 9) - 18) - 7) / 1) + 11),7
(((((18 * 13) / 6) * 13) - 10) - 7),490
(((5 * 2) - 2) - 7),1
((((14 - 16) - 9) - 13) + 12),-12
((((1 / 16) * 16) - 10) / 1),-9
(((19 * 20) * 4) / 10),152
(((((1 * 19) * 16) + 10) + 11) + 1),326
((((4 + 17) * 1) - 7) + 5),19
(((2 * 7) + 2) * 14),224
((((14 + 10) + 2) * 14) - 18),346
(((1 + 10) + 7) - 8),10
(((((18 - 7) - 14) + 19) + 11) + 18),45
((((18 + 8) * 2) * 1) * 16),832
(((16 / 1) / 8) * 15),30
(((15 - 15) * 1) + 11),11
((((3 - 17) / 14) - 15) * 5),-80
(((5 + 9) + 12) - 8),18
((((12 - 3) - 1) * 5) - 11),29
(((20 + 12) * 8) + 2),258
((((16 + 2) - 10) + 13) - 2),19
(((1 - 15) - 2) * 1),-16
(((3 * 14) + 5) - 18),29
(((8 + 4) / 1) - 20),-8
(((((5 * 10) + 18) - 12) - 4) - 12),40
(((17 - 2) - 5) - 18),-8
(((((13 + 2) - 1) - 1) + 18) - 6),25
(((((7 - 7) * 19) * 14) * 8) - 5),-5
(((20 + 10) + 6) * 17),612
((((5 - 2) + 19) * 2) + 15),59
(((((9 - 1) + 3) - 18) + 8) - 9),-8
(((((2 - 8) + 11) - 8) - 5) * 12),-96
(((3 + 8) + 16) + 6),33
(((7 - 19) + 1) - 15),-26
(((1 * 10) - 6) - 16),-12
(((16 - 15) - 7) + 20),14
((((5 + 8) * 18) * 1) + 6),240
(((1 + 17) + 16) * 3),102
(((10 * 12) * 2) + 8),248
((((11 - 6) - 5) / 10) * 14),0
(((5 - 10) + 13) * 14),112
((((17 - 1) + 19) - 10) + 14),39
((((6 * 18) - 12) - 2) + 4),98
(((4 - 6) * 7) * 17),-238
((((6 * 10) * 8) - 19) - 19),442
(((((12 + 11) * 14) - 4) - 11) - 7),300
((((14 + 18) + 4) - 1) + 4),39
(((((9 + 9) / 6) + 18) + 7) * 17),476
((((3 - 6) * 9) + 15) * 5),-60
((((2 + 6) / 8) * 19) - 7),12
((((19 * 17) + 7) + 20) + 1),351
(((((10 * 11) - 4) + 7) / 1) - 9),104
((((4 * 17) * 6) - 19) - 4),385
(((4 * 10) * 17) - 7),673
((((4 - 1) - 19) - 13) - 18),-47
((((8 / 1) * 20) * 5) + 17),817
((((18 / 3) - 12) * 18) + 18),-90
(((10 * 7) * 16) / 20),56
((((10 - 8) + 18) - 18) + 14),16
(((11 * 17) + 13) + 1),201
((((17 * 4) / 2) - 19) - 6),9
((((12 - 11) - 15) + 7) * 14),-98
(((((6 + 3) + 6) * 12) - 14) - 6),160
(((16 - 14) * 12) * 8),192
(((6 - 6) * 2) / 15),0
(((9 - 20) * 7) - 15),-92
(((1 * 10) - 19) * 19),-171
(((3 - 14) - 20) - 15),-46
(((8 + 12) / 3) * 6),40
(((((13 + 13) + 1) - 7) - 12) + 15),23
((((10 * 10) / 20) - 11) + 17),11
((((15 * 20) / 4) - 17) + 2),60
(((3 + 4) - 2) + 7),12
(((((16 + 7) * 11) - 14) + 19) * 1),258
(((19 / 11) * 2) * 11),38
(((15 * 11) * 18) / 15),198
(((12 * 2) - 11) - 17),-4
((((6 * 6) + 2) - 18) + 11),31
((((1 + 14) - 18) - 12) - 8),-23
(((14 - 15) + 4) - 6),-3
((((12 * 11) - 2) - 5) - 17),108
((((9 - 6) - 5) - 7) + 4),-5
(((((4 - 13) + 11) - 10) - 7) * 10),-150
(((((15 - 4) - 8) + 2) + 12) - 12),5
(((8 / 1) / 8) + 16),17
((((14 - 1) - 10) - 11) - 14),-22
(((((11 - 2) + 20) * 6) + 19) * 5),965
(((10 + 1) + 20) - 16),15
((((12 * 8) + 4) - 20) + 12),92
(((13 * 7) - 3) * 10),880
(((((17 - 18) + 6) * 4) - 4) + 18),34
(((9 * 16) + 7) + 8),159
(((((8 - 10) + 17) / 5) - 9) * 13),-78
(((((7 / 7) + 16) + 8) + 17) + 11),53
(((17 * 1) + 4) * 17),357
(((((6 + 11) + 9) - 11) + 15) * 1),30
((((12 - 20) - 12) * 3) * 13),-780
(((4 + 12) - 11) + 16),21
(((((19 + 12) - 20) + 12) * 1) * 3),69
(((8 + 2) - 11) - 5),-6
((((1 + 11) - 17) * 8) - 7),-47
(((19 + 17) - 18) + 11),29
((((10 + 12) / 7) / 11) * 14),4
(((15 * 1) + 5) - 3),17
(((16 + 16) + 19) - 14),37
(((1 - 12) * 3) - 2),-35
(((((4 - 12) + 6) * 6) - 1) * 20),-260
(((19 - 1) + 1) + 4),23
((((16 - 6) + 7) + 13) / 3),10
((((10 * 13) / 20) * 20) / 10),13
(((1 + 13) - 17) - 2),-5
(((17 + 9) + 15) * 18),738
(((20 + 12) + 15) * 11),517
((((8 - 11) - 17) * 19) - 3),-383
(((6 + 14) - 8) - 5),7
((((18 / 3) - 13) + 9) + 2),4
((((3 + 5) - 4) / 2) - 2),0
((((12 / 3) * 4) * 9) - 12),132
(((5 + 15) - 9) + 20),31
(((((4 - 1) * 7) + 14) + 9) - 19),25
(((((10 * 11) / 11) + 8) + 15) - 5),28
((((16 / 3) * 16) * 6) - 9),503
((((16 / 6) * 9) * 17) + 5),413
(((((8 * 19) - 19) + 13) + 10) + 19),175
(((19 * 8) * 18) / 8),342
(((2 - 7) + 16) + 19),30
(((1 - 20) - 5) * 11),-264
((((3 * 13) * 9) + 4) - 12),343
((((3 * 5) / 15) + 15) + 18),34
(((((4 - 20) + 1) * 2) + 16) + 10),-4
((((14 + 12) / 1) + 4) * 9),270
(((((13 - 16) - 1) * 4) + 10) - 18),-24
(((15 - 4) - 13) - 12),-14
(((((13 / 13) * 4) * 19) + 15) * 7),637
((((14 * 15) + 9) - 14) + 9),214
((((4 - 4) - 17) - 10) * 7),-189
(((7 - 13) + 18) - 5),7
(((17 - 13) + 5) + 1),10
((((11 - 18) + 20) * 19) + 3),250
(((8 / 4) + 6) + 17),25
((((15 + 8) - 9) + 7) * 16),336
(((18 * 12) / 9) + 10),34
((((1 * 14) - 15) - 3) - 16),-20
(((11 * 9) / 1) - 2),97
((((13 - 3) * 4) - 10) - 11),19
(((14 + 1) - 18) + 7),4
(((10 * 16) + 2) * 2),324
(((6 + 18) + 10) + 5),39
(((((9 - 9) + 18) + 10) + 2) * 8),240
(((((4 * 18) * 5) + 11) + 16) + 5),392
(((14 + 1) * 11) / 5),33
(((((16 * 20) + 19) + 15) / 6) - 18),41
(((19 - 9) - 14) + 12),8
((((13 - 8) * 19) + 17) - 1),111
((((11 - 15) - 5) - 4) * 8),-104
((((12 * 1) + 5) - 18) * 13),-13
(((19 * 7) - 19) / 6),19
(((16 - 5) * 14) * 2),308
(((9 - 6) + 13) * 9),144
(((((16 / 12) * 20) * 18) / 2) + 14),254
(((5 * 11) - 3) + 7),59
(((16 + 14) * 14) + 15),435
((((8 * 18) + 10) / 7) * 15),330
((((7 + 11) + 1) + 18) * 14),518
(((12 + 2) + 18) + 12),44
(((17 - 4) * 20) - 18),242
((((18 + 1) - 3) + 16) + 16),48
((((11 * 12) - 7) - 8) * 1),117
((((16 - 16) + 18) * 7) / 2),63
(((12 / 1) - 1) * 3),33
(((2 + 16) + 4) + 1),23
(((17 - 7) * 4) * 14),560
((((9 - 7) - 8) * 17) * 8),-816
(((8 / 1) + 10) + 20),38
(((((19 + 14) * 1) + 16) * 5) + 2),247
((((17 - 16) * 10) / 1) * 9),90
(((((7 * 15) - 19) + 13) * 10) + 2),992
(((20 * 12) + 1) - 13),228
(((3 / 20) + 15) * 20),303
(((((1 - 7) / 3) * 2) - 11) - 18),-33
(((((5 - 6) * 14) - 16) * 13) + 19),-371
((((3 - 3) + 20) - 9) * 18),198
((((4 + 8) + 12) * 3) + 17),89
(((11 + 5) * 10) - 13),147
(((4 - 19) + 17) + 14),16
(((18 * 7) + 11) * 6),822
(((3 + 16) * 11) - 18),191
((((6 - 14) / 8) - 6) + 3),-4
(((17 + 4) * 6) + 8),134
(((11 - 3) - 11) - 9),-12
((((2 - 5) * 9) * 17) + 20),-439
((((11 / 1) * 2) - 10) + 15),27
(((1 + 14) - 1) * 5),70
((((14 + 17) - 17) - 5) - 19),-10
(((11 * 2) - 8) + 14),28
(((17 * 15) - 4) - 1),250
((((8 - 5) + 9) + 8) - 5),15
(((13 + 5) * 10) + 1),181
((((6 - 2) + 2) / 6) + 14),15
(((13 - 18) - 13) * 2),-36
(((((14 * 3) + 17) - 12) / 1) * 2),94
((((3 + 3) * 8) - 2) * 17),782
(((16 / 2) + 12) + 6),26
(((((15 * 8) - 15) / 6) * 18) / 1),315
(((2 * 10) - 12) + 18),26
(((((9 + 19) - 6) - 4) - 5) * 10),130
((((18 + 4) - 17) - 15) * 4),-40
((((4 * 19) + 7) / 2) * 8),332
(((((12 / 13) + 2) * 13) - 3) + 10),45
(((((11 - 11) * 17) + 17) - 5) - 10),2
(((5 + 8) * 16) - 19),189
(((((12 / 10) - 2) * 20) * 10) - 8),-168
((((19 / 1) - 17) * 13) - 4),22
(((14 + 13) + 13) + 12),52
((((8 * 1) + 6) + 13) + 8),35
(((6 - 2) + 3) + 1),8
((((6 * 15) * 2) * 19) / 15),228
(((((16 + 1) / 2) - 4) - 20) * 18),-279
((((6 - 11) + 17) / 8) * 8),12
(((14 / 12) * 16) * 15),280
(((13 * 14) - 13) * 3),507
(((9 + 17) * 11) - 19),267
(((6 * 11) * 15) - 19),971
(((13 / 13) + 7) * 17),136
((((12 - 12) / 9) + 10) - 9),1
((((18 - 20) * 13) + 17) * 16),-144
(((((11 * 1) * 5) / 11) - 1) + 7),11
(((((20 + 11) - 13) * 20) / 10) / 9),4
(((9 + 20) * 15) - 7),428
(((((12 - 15) - 20) - 2) * 14) + 14),-336
(((12 + 12) * 1) + 13),37
(((((4 - 13) / 3) + 3) * 17) - 6),-6
((((5 - 5) * 6) * 1) * 10),0
(((14 / 1) + 8) * 5),110
(((19 - 11) - 16) * 16),-128
(((((15 * 2) - 9) * 14) + 5) + 2),301
((((13 * 2) * 2) * 1) + 12),64
(((11 - 7) * 15) + 2),62
(((14 * 12) - 2) - 3),163
((((11 + 17) + 15) + 6) + 12),61
(((((11 - 1) - 19) * 19) - 1) - 2),-174
((((2 + 1) - 5) - 7) + 19),10
(((6 * 10) + 9) * 5),345
(((1 + 10) + 18) - 19),10
((((3 * 13) - 1) - 6) - 3),29
((((19 - 2) * 16) - 8) * 3),792
(((((2 * 18) * 15) / 1) + 11) - 1),550
(((17 - 16) - 20) / 19),-1
(((((17 - 11) - 13) + 18) * 6) - 20),46
(((((5 * 12) - 5) - 7) + 9) * 16),912
(((((1 + 9) / 5) / 8) * 16) + 17),21
(((((7 * 13) / 1) + 20) + 18) - 11),118
(((((7 * 17) + 19) - 3) - 15) * 4),480
((((6 - 8) + 17) * 17) - 2),253
(((((8 * 3) - 20) - 9) * 14) * 8),-560
(((15 - 2) + 8) - 11),10
(((13 - 9) + 19) - 18),5
(((11 - 10) - 10) + 17),8
((((6 / 6) - 9) + 4) + 15),11
(((10 - 13) * 7) - 3),-24
((((8 * 18) / 9) / 8) - 13),-11
((((15 - 13) - 13) * 14) + 4),-150
(((20 + 1) - 13) + 7),15
((((8 + 9) * 11) - 4) - 14),169
(((10 - 2) + 20) - 19),9
((((11 + 20) * 9) / 3) * 4),372
(((10 + 11) - 2) * 9),171
(((19 + 12) - 19) - 7),5
(((18 + 2) - 16) * 9),36
(((14 * 9) * 5) - 7),623
(((((13 * 8) + 4) - 5) + 12) + 15),130
(((((10 - 4) * 4) - 18) * 15) - 3),87
(((((12 * 2) * 5) - 8) - 9) - 17),86
(((((12 + 17) + 17) + 2) / 16) - 14),-11
((((17 + 17) / 20) * 20) + 15),49
(((((4 - 6) / 4) * 18) - 18) + 14),-13
(((11 * 1) * 9) * 5),495
(((4 * 7) + 20) * 7),336
((((1 - 8) - 18) * 20) * 2),-1000
((((4 / 12) + 11) * 3) * 6),204
(((((8 - 8) / 17) + 3) + 6) - 17),-8
(((((14 - 5) + 7) * 2) - 5) - 20),7
(((((12 * 5) - 19) + 19) + 18) * 4),312
(((12 * 6) - 8) * 3),192
((((15 + 6) - 8) + 9) + 8),30
(((((14 / 8) * 13) - 6) * 8) / 1),134
((((13 - 18) / 15) * 15) - 10),-15
(((((9 * 4) - 11) - 8) + 14) - 17),14
(((13 - 16) / 3) + 3),2
((((2 - 10) - 8) + 3) + 17),4
(((17 - 12) / 17) * 17),5
(((((3 * 8) - 5) * 15) / 10) * 20),570
(((19 + 14) + 12) * 11),495
(((4 + 18) + 9) - 3),28
(((((12 - 11) - 13) - 14) - 18) + 19),-25
((((3 * 6) / 3) + 2) - 4),4
(((8 + 17) - 10) / 5),3
((((17 + 8) * 3) - 10) * 4),260
((((16 + 6) - 17) + 1) * 12),72
((((6 * 1) / 5) * 20) + 13),37
((((12 - 6) + 7) * 4) * 3),156
((((13 / 1) * 1) * 1) - 1),12
(((18 / 1) - 12) + 18),24
((((12 - 1) - 9) * 13) - 11),15
((((12 * 15) / 2) * 7) + 8),638
(((13 * 2) / 2) / 1),13
(((4 + 1) * 10) + 13),63
(((3 / 9) * 3) + 10),11
(((19 * 19) - 17) - 20),324
(((13 + 15) - 9) * 9),171
(((11 - 9) - 20) + 10),-8
(((13 * 13) + 20) + 7),196
(((19 - 5) + 6) + 11),31
(((((13 - 17) * 19) / 3) + 1) * 3),-73
(((((8 - 10) - 16) * 5) + 5) + 17),-68
((((15 * 16) + 9) - 4) - 19),226
((((3 / 6) - 10) * 10) + 7),-88
((((15 + 16) - 15) + 4) - 12),8
(((2 * 10) + 16) / 4),9
(((5 - 13) - 1) * 14),-126
(((6 + 6) + 3) - 13),2
((((4 * 3) + 13) + 15) * 17),680
(((((1 * 20) - 20) * 8) - 8) * 16),-128
(((2 + 16) + 11) + 19),48
(((((9 + 16) - 17) / 1) * 2) / 1),16
((((16 + 2) * 16) - 5) - 5),278
(((3 / 1) * 1) + 10),13
(((17 * 16) + 16) + 1),289
((((6 + 4) + 8) * 7) + 1),127
(((19 * 12) * 15) / 15),228
(((15 * 20) - 16) - 3),281
(((6 * 4) * 7) - 11),157
(((12 * 15) - 3) - 2),175
((((9 * 14) / 18) * 7) * 8),392
(((14 - 14) + 10) - 2),8
(((((14 + 6) * 5) - 12) * 10) + 7),887
(((3 + 2) - 17) - 15),-27
(((((4 + 1) + 11) - 10) - 1) * 1),5
((((6 * 13) - 5) - 5) - 20),48
(((1 - 6) - 1) * 16),-96
((((14 - 3) * 10) - 10) + 18),118
((((2 * 18) + 4) + 16) * 16),896
(((13 * 8) - 8) * 7),672
((((20 + 4) * 3) + 15) - 3),84
(((6 - 5) * 1) - 8),-7
(((((13 + 14) - 10) - 11) - 9) - 7),-10
(((((9 + 12) + 20) * 7) - 17) / 9),30
(((14 / 14) + 16) * 11),187
(((6 / 20) + 20) * 10),203
(((4 - 2) + 8) * 1),10
(((((10 * 18) + 2) - 14) + 10) + 3),181
(((15 - 11) + 15) + 10),29
((((19 + 13) + 20) - 8) + 15),59
(((3 - 2) * 7) * 7),49
(((1 / 5) * 10) * 6),12
((((9 + 18) / 9) + 4) + 16),23
(((((6 - 10) - 2) * 13) - 15) - 6),-99
(((((4 * 3) - 3) - 11) / 2) * 11),-11
((((2 - 7) * 14) - 1) + 10),-61
(((11 + 16) + 3) / 3),10
(((((5 - 4) / 1) + 14) * 9) + 15),150
((((14 + 6) + 13) - 9) * 17),408
((((1 * 16) + 6) - 6) + 17),33
((((15 + 9) + 6) * 14) + 11),431
(((8 - 15) / 2) * 16),-56
((((15 + 7) * 3) - 12) + 11),65
(((5 * 7) - 15) * 1),20
((((2 * 18) + 6) / 1) * 3),126
(((17 + 3) + 8) - 11),17
((((17 + 7) * 12) / 6) * 8),384
(((6 - 6) + 18) - 10),8
((((5 - 6) + 16) * 16) / 12),20
(((((20 - 9) * 14) - 18) * 5) / 2),340
(((5 * 15) - 9) - 2),64
(((20 + 16) / 6) * 9),54
((((11 - 16) * 14) / 10) - 4),-11
((((6 * 5) - 11) * 2) * 20),760
((((15 - 9) + 12) / 18) - 16),-15
(((17 - 14) * 3) + 20),29
((((16 + 11) / 2) * 6) + 12),93
((((2 + 20) * 18) + 18) + 8),422
((((6 * 15) - 20) / 3) * 9),210
((((18 + 8) * 8) - 5) + 19),222
(((11 - 1) - 10) + 8),8
(((4 * 14) - 18) - 10),28
(((4 / 4) * 7) - 6),1
((((20 + 15) + 16) - 9) - 16),26
((((15 * 4) + 13) - 8) - 13),52
(((20 * 17) + 18) - 4),354
((((19 + 18) * 3) + 11) + 5),127
((((17 - 14) + 9) * 19) * 4),912
(((10 - 8) + 19) - 17),4
(((((19 * 20) - 3) + 2) - 6) + 4),377
(((((3 + 12) * 15) + 7) + 18) - 14),236
((((18 + 15) + 17) - 11) + 5),44
(((18 - 15) - 12) / 3),-3
((((16 / 4) * 18) / 6) - 2),10
(((((2 - 13) + 14) - 12) + 1) - 7),-15
(((1 + 5) + 5) + 16),27
(((((5 + 8) + 18) + 16) - 19) * 12),336
(((16 - 8) + 16) - 6),18
(((8 - 14) - 18) - 9),-33
(((((11 - 11) - 19) + 3) + 16) * 3),0
(((14 - 9) * 3) + 14),29
((((15 - 15) + 4) + 8) - 8),4
(((3 - 11) - 5) * 17),-221
(((((12 - 14) - 14) * 17) + 19) + 16),-237
(((4 * 6) + 4) + 7),35
((((3 - 1) + 10) * 5) + 16),76
(((1 * 1) / 1) * 19),19
(((((19 * 13) - 11) + 11) - 7) + 15),255
(((9 + 1) * 9) - 1),89
(((((18 / 6) * 9) + 2) - 14) + 10),25
((((12 * 4) / 3) * 8) - 20),108
((((12 - 18) * 12) - 1) + 19),-54
(((((3 - 9) / 3) * 19) * 2) - 13),-89
((((10 - 16) - 13) * 18) + 8),-334
(((1 + 17) + 8) - 14),12
(((11 + 17) - 12) - 14),2
(((7 + 11) + 12) * 1),30
((((7 + 8) + 20) * 14) * 1),490
(((10 - 7) - 9) - 16),-22
((((19 - 1) / 3) - 10) - 12),-16
(((5 - 20) - 11) + 7),-19
(((((14 / 4) * 16) - 15) + 10) + 10),61
((((9 + 15) * 1) - 19) / 5),1
((((16 + 5) + 13) * 2) * 5),340
((((1 - 20) * 18) - 6) - 15),-363
(((19 * 14) + 3) - 18),251
((((16 * 17) - 19) + 7) + 7),267
(((((11 * 8) / 4) - 16) * 9) / 1),54
(((((17 * 1) - 8) - 7) + 16) * 16),288
((((5 - 6) * 11) + 13) - 12),-10
(((((3 - 7) - 19) + 9) - 20) + 7),-27
(((19 * 2) * 20) - 14),746
(((19 * 15) + 8) + 14),307
((((12 / 3) + 20) - 12) * 9),108
(((((6 - 3) - 6) + 12) - 11) * 3),-6
(((((20 - 7) + 3) / 8) * 16) * 18),576
