Question,Answer
77 + 14 + 10 + 98,199.0
11 + 92.96,103.96
96.9 + 70 + 4,170.9
32 + 29.96,61.96
55 + 44 + 31.33 + 67.28,197.61
44.88 + 59,103.88
11 + 69 + 19 + 15.11,114.11
74 + 62.18 + 43 + 21,200.18
24 + 89,113.0
66.63 + 70,136.63
55.09 + 74.4,129.49
29.75 + 12.5 + 87,129.25
38 + 81.49,119.49
60.38 + 15.49 + 53 + 85.69,214.56
89.17 + 58.88,148.05
45 + 85,130.0
96 + 25.43 + 69.54 + 28.05,219.02
82 + 67.85,149.85
79 + 83.1 + 45 + 25.11,232.21
70 + 55 + 37.17 + 31.91,194.08
91.59 + 21,112.59
35.22 + 89 + 19 + 88,231.22
68.6 + 23 + 79,170.6
79.59 + 28.02 + 60 + 15.63,183.24
38 + 7.19 + 38 + 32,115.19
66 + 48,114.0
13 + 7 + 24 + 37.31,81.31
76 + 93.44,169.44
58.62 + 66.65,125.27
68 + 17.37 + 37.1 + 70,192.47
2 + 85.73 + 75 + 28.83,191.56
96.54 + 74,170.54
30.82 + 37,67.82
56 + 88,144.0
5.78 + 74.65,80.43
100 + 1.25 + 29.03 + 50.58,180.86
78 + 35 + 46 + 64.9,223.9
78 + 60.05 + 59.96,198.01
88 + 30.6 + 13.78,132.38
18.7 + 73,91.7
74 + 24 + 2.98,100.98
86.69 + 100 + 31 + 34,251.69
73.85 + 26 + 94.71 + 81,275.56
57 + 25.17 + 81.98 + 7,171.15
13.68 + 17 + 83 + 40.8,154.48
38 + 68.18 + 36.99 + 89.92,233.09
77 + 6 + 69,152.0
90.35 + 82 + 58.87 + 41,272.22
76 + 28 + 66.18,170.18
80 + 29 + 31 + 37,177.0
12 + 63.37,75.37
2 + 75.08 + 22 + 62.27,161.35
94 + 87,181.0
99.18 + 90,189.18
97 + 35 + 10 + 32.14,174.14
89 + 27 + 10.68,126.68
31.86 + 41 + 65.04,137.9
84 + 55.29 + 54.4,193.69
88.8 + 94.26,183.06
43.67 + 31.68 + 42 + 91.24,208.59
75 + 42.16 + 46.13 + 86.61,249.9
74 + 71 + 82 + 47.74,274.74
73 + 18 + 88,179.0
90.72 + 48.1 + 45,183.82
86 + 98 + 79.65 + 19,282.65
59.89 + 70.61,130.5
62.52 + 84 + 27.93 + 9.76,184.21
66 + 50 + 56 + 59.62,231.62
42.31 + 84.2 + 16 + 49,191.51
12.83 + 41 + 49 + 60,162.83
64 + 79.2,143.2
74.26 + 28 + 48 + 36,186.26
75.79 + 26.88 + 67.27 + 13,182.94
17 + 16.87,33.87
26 + 16.89 + 67.98 + 7.3,118.17
24.2 + 32.15,56.35
61 + 43.02,104.02
63 + 64.92 + 43 + 44.83,215.75
79.87 + 32.42,112.29
47 + 85,132.0
20.42 + 66.34,86.76
54.69 + 37 + 11.57,103.26
26 + 47.45 + 80.99 + 80.59,235.03
4 + 50.22,54.22
5.18 + 11.82 + 8.57,25.57
26 + 10 + 62 + 73.75,171.75
40.19 + 63,103.19
22 + 75.49 + 39.34 + 13.98,150.81
28.68 + 18 + 51.88 + 40,138.56
44.24 + 91.77,136.01
5 + 25.82,30.82
46 + 94.1,140.1
96.53 + 55,151.53
80.57 + 11 + 87.27,178.84
20.05 + 31,51.05
69.42 + 67.6 + 53,190.02
78.55 + 80.27 + 19,177.82
21.44 + 16,37.44
26.61 + 57 + 83,166.61
26 + 82 + 44.45,152.45
30 + 23,53.0
95.17 + 42.23 + 23.74,161.14
28.21 + 98.65 + 80.97 + 39.9,247.73
76.09 + 44,120.09
70.15 + 68.34 + 5.69 + 56.24,200.42
18.88 + 28 + 100 + 26,172.88
15 + 62 + 97.74,174.74
17 + 46.36 + 77 + 16.78,157.14
46 + 4,50.0
72 + 88,160.0
99.71 + 59 + 48.84 + 54,261.55
80.47 + 38 + 52,170.47
32 + 88 + 87.3 + 82,289.3
22 + 4.72 + 92,118.72
42 + 9 + 1 + 49,101.0
34 + 10.62,44.62
57 + 91.67 + 52 + 47,247.67
48.61 + 81,129.61
32.23 + 45.44 + 43.34 + 89,210.01
49 + 10 + 62 + 49,170.0
60 + 29 + 87.91,176.91
60 + 28 + 72 + 56.01,216.01
40.85 + 26.58 + 35.63 + 25,128.06
39 + 39.62 + 26.34,104.96
94.29 + 14 + 73 + 21,202.29
84.55 + 93 + 82.61 + 87,347.16
4.02 + 21,25.02
36 + 42 + 85 + 67,230.0
78.23 + 59,137.23
43 + 96 + 54,193.0
85 + 85 + 78.98 + 69.77,318.75
71 + 80.85,151.85
30.53 + 73.69 + 41,145.22
86.96 + 60 + 50.15 + 75.59,272.7
76 + 86,162.0
34.2 + 55.74 + 21.65 + 80.99,192.58
49.18 + 21 + 76,146.18
49 + 87.2 + 59.25 + 44,239.45
43.72 + 42 + 34.34,120.06
9 + 84.06 + 79.48 + 84,256.54
80 + 76 + 70.19,226.19
81 + 37.15,118.15
28.49 + 25.07 + 82 + 46.56,182.12
84 + 88 + 50 + 96,318.0
80.91 + 98.35 + 17 + 23,219.26
84 + 94.74 + 75.72,254.46
11 + 30.87 + 1 + 31,73.87
86 + 26.93 + 84.74,197.67
7.05 + 34.4 + 32.6 + 7.69,81.74
12.3 + 59.95 + 2.56,74.81
95 + 3.31,98.31
16 + 7 + 22.21,45.21
23 + 44,67.0
84 + 45 + 57.45,186.45
55 + 85.23 + 3,143.23
62.62 + 55.96 + 47,165.58
10 + 59 + 83 + 24,176.0
76 + 9 + 7.14,92.14
12.28 + 88.12,100.4
87 + 54.21 + 5 + 48,194.21
31.27 + 49,80.27
89.67 + 16 + 45 + 85,235.67
43 + 10.61 + 99 + 99.16,251.77
69.72 + 62.39 + 30,162.11
5 + 35.19 + 50.86 + 73.86,164.91
50.54 + 5 + 47.33 + 12,114.87
33.16 + 18 + 96 + 52,199.16
41.13 + 37 + 85,163.13
29.1 + 18.2,47.3
20 + 83 + 45 + 26,174.0
12 + 67 + 21.14 + 84.58,184.72
10 + 62.44,72.44
72.28 + 43 + 2.71,117.99
99 + 53,152.0
55.11 + 76.47 + 39 + 4,174.58
72 + 91.14,163.14
8.02 + 9.64 + 29 + 89,135.66
51.85 + 71.22 + 67.73 + 10.52,201.32
78.37 + 95.36 + 97 + 39.96,310.69
33 + 49.65 + 80,162.65
72 + 4 + 31,107.0
97.46 + 65,162.46
23 + 72.28 + 24.39 + 6,125.67
3 + 64.49 + 88.12,155.61
67.19 + 23 + 82 + 82.69,254.88
54 + 47.8,101.8
26.42 + 16,42.42
51.72 + 32,83.72
94.58 + 2.58,97.16
38.57 + 19 + 29 + 10,96.57
63 + 63 + 32.57,158.57
56.13 + 95.47,151.6
52 + 36.89 + 11 + 75.97,175.86
18.71 + 43 + 76 + 61.14,198.85
76.47 + 85.23 + 79.5,241.2
7 + 29.38,36.38
96.85 + 29.93 + 61,187.78
69.62 + 46.39,116.01
20.92 + 30.15 + 91.37,142.44
62 + 10 + 72,144.0
15 + 49.53 + 71.73 + 83,219.26
94.15 + 28,122.15
77 + 59 + 10.26 + 3.01,149.27
26.96 + 99.89 + 47.0 + 1,174.85
81.51 + 63.01 + 28.22,172.74
31 + 88 + 90.99,209.99
16.98 + 78.6,95.58
86.06 + 11.37,97.43
20.23 + 44.35 + 7 + 38,109.58
14 + 57.21,71.21
34.22 + 87,121.22
85 + 78.58,163.58
67 + 3.06 + 80.33,150.39
61.8 + 68 + 5,134.8
84.79 + 45,129.79
77 + 37 + 18,132.0
23 + 37,60.0
52 + 78.26 + 20,150.26
83 + 41.17,124.17
78.1 + 93.99 + 71,243.09
72 + 40.4,112.4
8 + 4,12.0
63.99 + 93 + 16 + 65,237.99
50 + 87 + 22,159.0
79 + 43 + 53 + 6.5,181.5
12.09 + 97.64 + 89,198.73
85.54 + 11 + 64 + 99.34,259.88
60 + 56 + 68.87 + 21.82,206.69
8 + 18.31 + 94.68 + 31,151.99
10.25 + 61.5,71.75
1 + 71 + 14.7 + 46.74,133.44
82 + 2.66 + 40 + 55.85,180.51
26 + 47.2 + 2.75 + 68,143.95
19.97 + 1.25 + 98 + 38.69,157.91
41 + 64 + 98.06,203.06
38.92 + 95.51 + 90.21 + 41,265.64
48.76 + 45.64,94.4
72.9 + 83.35 + 7 + 29.93,193.18
69.96 + 48.1 + 34.22 + 80.85,233.13
53.51 + 81 + 87 + 89,310.51
97.38 + 92.05 + 32.2,221.63
81 + 61 + 82.03 + 52.15,276.18
7.75 + 47.35 + 29 + 28.58,112.68
39.81 + 31.52 + 79.91,151.24
10.78 + 47.71,58.49
95.5 + 37.37 + 49.17,182.04
54.59 + 47.77 + 83.77,186.13
67.75 + 18.98,86.73
45 + 12.87,57.87
30 + 42.94 + 11.31 + 56.19,140.44
38 + 46 + 8.81,92.81
13.58 + 58 + 11.75,83.33
52.99 + 25.19,78.18
2.77 + 45 + 3,50.77
64.31 + 49 + 96.95 + 16,226.26
22.43 + 51 + 19.56 + 16,108.99
15.35 + 75.32 + 16.95,107.62
33.61 + 98.77,132.38
17.28 + 33 + 75,125.28
71 + 23,94.0
49 + 54 + 17,120.0
10 + 48 + 58,116.0
1.28 + 31 + 14 + 11,57.28
80.21 + 64.35,144.56
46.94 + 84 + 71 + 60.21,262.15
81 + 11.07,92.07
80.8 + 99.72 + 5,185.52
18 + 12.14 + 70.04,100.18
74 + 68.14 + 51.05 + 58,251.19
23.73 + 66.39 + 55.48,145.6
58 + 80 + 53 + 11,202.0
67.35 + 97 + 32 + 85,281.35
44.97 + 19 + 9,72.97
66 + 23.4,89.4
84 + 80 + 22.0,186.0
58.84 + 34,92.84
35.74 + 91.04,126.78
48 + 3 + 77.88 + 93.71,222.59
74.75 + 67 + 94.13 + 28,263.88
63 + 36 + 38 + 28.63,165.63
84.11 + 93 + 91 + 89,357.11
72.78 + 62 + 8.7,143.48
59.81 + 37.95,97.76
93 + 88.08,181.08
99.79 + 25.95 + 67 + 23,215.74
81 + 37 + 46.66,164.66
83.21 + 54.19 + 25,162.4
9.22 + 55 + 79 + 59,202.22
80 + 46 + 12,138.0
30.26 + 44 + 72.02,146.28
32 + 52.01,84.01
26.53 + 48.45,74.98
70.36 + 86,156.36
51.92 + 72.34 + 54 + 55,233.26
41.46 + 12.87 + 87,141.33
49.53 + 20.24 + 95.68,165.45
16.18 + 22.3 + 12.25 + 14,64.73
55 + 59 + 33 + 73.34,220.34
86 + 38 + 74 + 35.48,233.48
63.36 + 3,66.36
21 + 88.82 + 26.95,136.77
72 + 58.66,130.66
84.85 + 95.77,180.62
46 + 48.53 + 54.78 + 48,197.31
14.13 + 99 + 48.95,162.08
12.5 + 52.72 + 32.35 + 93.03,190.6
30 + 26 + 94.93,150.93
50.88 + 24 + 32,106.88
29 + 49 + 13.44,91.44
89.11 + 94 + 66.17,249.28
67 + 26.65 + 68.09,161.74
5.31 + 70 + 96,171.31
43 + 59.76,102.76
5 + 16 + 70.61,91.61
96.81 + 46.75,143.56
9.3 + 59 + 44 + 52.04,164.34
89 + 39,128.0
64.31 + 36 + 49 + 90.39,239.7
98.31 + 66.12 + 51.02 + 57,272.45
61 + 19 + 51.61,131.61
49.72 + 24.36 + 23,97.08
18.25 + 8,26.25
17.22 + 49.67 + 70.47 + 93,230.36
97 + 31 + 20.59 + 30,178.59
1 + 72.59 + 79.23,152.82
42.36 + 5.95 + 8.28,56.59
13 + 56 + 94.43,163.43
22.22 + 89 + 16.53,127.75
12 + 93 + 56.69 + 6.74,168.43
72 + 40 + 49.17 + 12,173.17
96.97 + 9 + 30.43 + 44,180.4
72 + 78,150.0
3 + 82,85.0
69 + 18.77 + 60.2 + 89.11,237.08
85 + 34.86 + 32 + 89.53,241.39
65.48 + 51,116.48
4.81 + 71 + 27.84 + 53.29,156.94
16 + 50 + 35,101.0
87 + 26.42 + 50.1 + 66,229.52
24.73 + 8 + 36 + 50,118.73
81.41 + 72.66 + 53 + 85,292.07
47.82 + 92 + 2,141.82
48 + 92 + 86.0,226.0
78.77 + 98.09 + 69.51 + 1.36,247.73
71.82 + 25 + 45.07 + 31.47,173.36
30 + 54.9,84.9
61 + 16 + 80.26 + 57.38,214.64
95 + 27,122.0
8 + 39 + 3 + 32.28,82.28
48.71 + 45.41,94.12
26 + 13.54,39.54
39 + 95.61 + 30 + 2.93,167.54
34 + 6 + 60,100.0
28.28 + 29.44,57.72
49.56 + 59 + 13,121.56
17 + 87 + 10,114.0
2 + 57 + 90.5,149.5
86.81 + 93 + 98.19 + 78,356.0
58 + 83.81 + 37,178.81
86 + 27 + 19,132.0
90 + 51.86,141.86
55.68 + 6 + 81 + 16.77,159.45
32.5 + 60.89 + 55 + 21,169.39
66 + 33.25,99.25
88.37 + 59,147.37
21.72 + 62.24,83.96
50 + 35 + 67.74,152.74
29.16 + 86.79 + 83.09 + 16.49,215.53
39.26 + 16.91 + 99.94 + 30,186.11
28.88 + 79 + 36.39,144.27
28 + 5,33.0
27 + 74 + 51,152.0
54.12 + 28.13 + 22.07,104.32
28.39 + 11 + 54.78 + 89,183.17
66.54 + 94.94 + 34.63 + 50,246.11
97 + 60 + 95.58,252.58
57.57 + 84.29,141.86
2 + 79.73 + 14.29 + 52,148.02
39.57 + 39.56 + 88.08 + 93.17,260.38
72 + 70 + 47,189.0
27.09 + 53 + 37,117.09
70 + 40,110.0
91 + 32 + 28.26 + 91,242.26
47.34 + 77.38 + 30,154.72
91.81 + 31.22 + 15.9 + 15.0,153.93
20.55 + 41.96,62.51
61.17 + 72 + 71,204.17
1 + 95 + 31 + 63,190.0
37 + 64,101.0
51.88 + 17 + 30.05 + 21,119.93
83 + 14 + 83 + 70.43,250.43
93 + 10,103.0
50.92 + 75 + 98.27,224.19
91 + 99 + 8.6,198.6
79 + 92,171.0
67.3 + 98.19 + 4.85,170.34
79.19 + 93 + 38.75 + 32,242.94
37 + 88,125.0
79.09 + 87.99 + 54.22 + 15,236.3
9 + 17 + 19.13 + 53,98.13
11.02 + 83.16 + 39.19,133.37
88 + 57.17,145.17
23 + 97.01 + 84,204.01
54.05 + 52.32 + 45,151.37
11 + 68.93,79.93
76 + 69.44 + 32 + 82,259.44
52 + 90 + 83 + 4.3,229.3
47 + 49.59 + 56,152.59
86.81 + 39 + 67,192.81
69 + 19.02 + 64,152.02
27.47 + 82.62,110.09
14 + 77,91.0
5.37 + 54.71 + 11.48,71.56
73.16 + 32 + 9.71,114.87
80 + 76 + 2.47,158.47
30 + 54 + 2 + 2.56,88.56
63 + 40 + 46,149.0
6.77 + 56 + 43.37 + 71.82,177.96
64.72 + 58,122.72
76.11 + 17.94 + 18,112.05
71.25 + 74.64 + 18,163.89
36 + 62.02 + 79 + 38,215.02
59 + 52.3 + 97,208.3
23.16 + 38.78,61.94
55 + 84 + 100,239.0
19 + 99.47 + 60.08,178.55
89.15 + 54.67,143.82
92 + 44 + 97,233.0
55 + 66.9 + 70,191.9
84.09 + 19.22 + 28 + 27,158.31
9 + 34.73 + 32.79,76.52
71.68 + 49.55 + 68,189.23
83.82 + 75,158.82
31.03 + 17,48.03
56.06 + 19,75.06
66.16 + 47.5 + 7.51,121.17
10.86 + 33.9 + 19,63.76
62 + 28 + 63,153.0
6 + 91 + 22 + 61,180.0
37 + 76.97 + 12.6,126.57
55 + 29,84.0
77 + 23.02 + 27 + 2,129.02
6.09 + 27 + 3.74,36.83
8.46 + 97.23 + 55.87 + 92,253.56
62 + 18 + 57.21,137.21
100 + 88 + 94 + 12,294.0
50 + 46 + 6.31,102.31
55 + 87.62 + 77.27,219.89
71 + 94.05 + 95.2 + 29.16,289.41
24 + 19 + 13,56.0
45.28 + 41 + 18.83 + 73.92,179.03
30.07 + 52,82.07
70 + 83.85,153.85
68.01 + 85 + 85 + 72,310.01
52.04 + 94.99,147.03
29.58 + 32 + 88,149.58
69.57 + 100 + 42,211.57
13 + 74 + 44.75 + 4,135.75
69 + 1 + 83,153.0
40 + 86.16 + 45.24,171.4
7 + 100 + 95.26 + 60,262.26
25.88 + 71,96.88
53.55 + 62.94,116.49
2.49 + 37 + 72.0 + 20,131.49
77.14 + 45.01 + 85.15,207.3
22 + 54.38 + 2 + 87.14,165.52
85 + 14.86 + 87.54 + 79.54,266.94
61.62 + 26.08 + 72,159.7
64 + 69.21,133.21
40.72 + 14,54.72
56.21 + 34.66 + 62,152.87
98.62 + 12.43 + 86,197.05
19 + 42.93,61.93
9.75 + 64.15 + 11,84.9
18 + 4 + 78 + 21,121.0
69 + 20,89.0
96.15 + 52.27,148.42
60.47 + 40 + 10.85 + 87.26,198.58
31 + 72,103.0
7 + 84.29,91.29
42.98 + 7.35,50.33
39 + 37.99 + 66 + 89,231.99
12 + 80 + 67,159.0
24 + 37 + 99.47 + 68.19,228.66
27.87 + 17 + 75,119.87
88 + 66.17 + 45.42 + 30.1,229.69
44 + 78 + 88.68 + 76.72,287.4
68 + 24 + 32 + 5,129.0
79 + 64.33 + 81.09,224.42
13.21 + 64,77.21
11.64 + 88.17 + 68.66,168.47
79 + 30.96 + 88 + 100,297.96
38.01 + 59 + 29,126.01
58.44 + 97.0 + 21.83 + 60.34,237.61
20.51 + 51.92 + 59.69,132.12
81.39 + 42.68 + 92.14,216.21
65 + 65,130.0
64.78 + 43.69 + 30.18 + 37.11,175.76
75.22 + 7.34,82.56
70 + 27.59 + 9.15 + 89.03,195.77
21 + 46 + 59,126.0
14 + 70.03,84.03
63.69 + 88 + 53,204.69
2 + 32 + 72 + 74.82,180.82
30.39 + 25 + 67 + 8,130.39
44 + 75.29 + 42,161.29
36 + 46,82.0
71 + 55.17 + 1 + 40.71,167.88
47 + 65.83 + 80.38,193.21
24 + 48.52,72.52
99.6 + 13.72 + 55,168.32
25.1 + 66.78,91.88
61 + 7 + 47.14 + 98.24,213.38
60 + 93.5,153.5
31 + 80 + 47.37 + 82,240.37
7 + 80 + 40,127.0
49.43 + 77 + 83.61 + 23,233.04
75 + 75.74 + 47 + 15.93,213.67
30 + 86.61 + 41,157.61
40 + 42.12 + 74.02,156.14
100 + 21.45 + 82.16,203.61
100 + 82.76,182.76
72.73 + 72 + 28.13 + 2,174.86
28.74 + 90.9 + 66 + 49.95,235.59
72 + 11.72 + 57.63,141.35
91 + 59.32,150.32
21.49 + 52 + 32,105.49
94.51 + 95.2 + 30.12 + 57.74,277.57
24 + 38.33,62.33
73.96 + 40,113.96
76 + 60,136.0
19 + 100 + 60 + 30,209.0
95 + 21.14 + 22.78 + 55.5,194.42
16.41 + 11,27.41
32.62 + 46 + 60,138.62
40 + 22 + 91,153.0
36.41 + 89 + 52,177.41
21 + 4.76 + 31.17,56.93
94 + 57,151.0
80 + 34.73 + 37.23,151.96
31 + 63.64 + 64.77,159.41
14.14 + 72,86.14
80.5 + 65.71 + 64.53 + 30,240.74
93.91 + 84.97,178.88
42 + 2 + 34,78.0
84 + 33.27 + 80.01,197.28
34 + 42.66 + 19,95.66
45.58 + 67,112.58
60 + 17 + 87.51,164.51
11 + 79 + 34.57,124.57
44 + 57.3 + 41,142.3
12 + 63.31 + 71.8 + 89,236.11
69 + 42.04 + 44,155.04
95 + 5 + 81,181.0
77.93 + 13.45 + 46.73 + 8,146.11
77 + 98.02,175.02
20.88 + 96.89 + 9 + 52.86,179.63
39 + 94 + 89.52,222.52
80.86 + 11.62,92.48
24 + 22.79 + 29.29 + 62,138.08
63 + 65 + 94.39,222.39
81.02 + 93 + 5.6 + 96,275.62
49 + 14 + 29.23,92.23
21.1 + 52 + 48 + 44.27,165.37
91.11 + 54.64 + 41,186.75
50.44 + 10.29,60.73
1 + 9.09 + 99,109.09
28 + 7,35.0
91.97 + 88 + 72.38,252.35
58 + 6.67 + 49.47,114.14
85 + 54 + 70.67 + 6.29,215.96
40 + 2.87,42.87
98.65 + 46.06 + 58.0 + 4,206.71
35 + 21 + 6.76 + 79,141.76
43 + 63,106.0
17.47 + 11.85 + 9.78 + 48.87,87.97
28 + 70,98.0
58 + 25 + 58,141.0
69 + 26 + 78.58 + 4,177.58
43.14 + 69.8 + 6,118.94
60.79 + 59.55 + 43.17,163.51
45 + 64 + 2,111.0
2 + 21 + 15 + 75.33,113.33
58 + 16 + 22 + 2.91,98.91
41.51 + 56.46,97.97
42.96 + 72 + 74.16 + 36,225.12
7 + 15,22.0
97.76 + 37.87,135.63
7.98 + 76.61 + 26.72,111.31
62 + 71,133.0
36.55 + 28 + 27.84,92.39
42 + 23 + 36 + 60.35,161.35
47 + 7.62 + 14,68.62
32.83 + 2,34.83
17.76 + 12 + 89.35 + 22.81,141.92
52 + 27 + 70,149.0
44.53 + 42,86.53
90 + 39.27 + 19 + 91,239.27
7 + 64.1,71.1
62.78 + 5,67.78
23.68 + 85.49 + 5,114.17
47 + 92 + 7.81 + 62,208.81
90.83 + 33.6,124.43
22 + 68.95 + 52,142.95
43.71 + 7.31,51.02
61 + 20.87,81.87
45.8 + 22 + 25.04 + 23.11,115.95
49 + 94 + 80.05,223.05
62 + 58 + 21 + 91.95,232.95
30 + 53,83.0
49.53 + 89.75 + 33.12,172.4
82.42 + 15,97.42
2 + 18.51 + 87,107.51
1.99 + 7 + 95.98 + 34.79,139.76
5.98 + 8,13.98
19 + 93 + 20.98,132.98
15 + 89.2,104.2
16 + 51 + 7,74.0
36.83 + 39,75.83
53.56 + 15 + 99,167.56
74.47 + 33.8 + 87.57,195.84
31 + 85.51,116.51
83.44 + 25 + 18.6 + 6.63,133.67
12.66 + 32,44.66
92.28 + 26 + 61 + 48.72,228.0
25.49 + 79.19 + 72 + 86,262.68
19 + 60 + 60,139.0
17.73 + 60.63 + 74 + 27,179.36
69.73 + 10.57 + 56.73 + 79.6,216.63
65 + 99,164.0
15 + 47 + 25 + 48.05,135.05
39 + 3.77 + 90 + 8.25,141.02
93 + 1.81 + 94.55 + 24.8,214.16
98 + 79 + 61,238.0
87 + 18.45 + 45 + 77,227.45
54.98 + 76,130.98
47.24 + 2,49.24
59.27 + 47 + 35.14,141.41
21.86 + 50,71.86
23.72 + 94 + 2,119.72
70.43 + 5 + 55.14 + 57,187.57
93 + 41 + 55 + 65,254.0
78.49 + 14.06 + 62,154.55
95 + 53,148.0
25.25 + 22 + 75.27,122.52
4 + 9 + 36 + 98.23,147.23
34 + 1,35.0
49.03 + 64 + 89 + 26.14,228.17
34.36 + 20.8 + 96,151.16
10.64 + 98.33,108.97
74 + 4.88 + 80.53 + 31.25,190.66
85.69 + 2.41 + 90.38,178.48
37.57 + 63.56,101.13
91.83 + 31 + 34.64 + 23.06,180.53
11 + 59.0,70.0
23.4 + 24,47.4
92.42 + 22.83 + 33,148.25
98 + 77.05,175.05
89.14 + 95.0 + 73,257.14
51.46 + 96.6 + 35 + 9.42,192.48
14.21 + 65 + 12.4 + 11,102.61
12.15 + 18 + 63.98 + 61.48,155.61
59 + 43 + 84.1,186.1
79 + 40.37 + 8 + 16.87,144.24
7.71 + 58.65 + 85.52,151.88
11.18 + 68 + 23.14 + 11.39,113.71
40 + 61.13 + 80.37 + 37.69,219.19
92.71 + 82 + 36.92,211.63
61.21 + 33.82 + 50.63,145.66
56.83 + 52.86 + 24 + 7,140.69
48 + 91.79 + 22,161.79
45.34 + 12.48 + 65.24 + 54,177.06
80.26 + 95.17 + 95,270.43
57 + 14.06 + 65 + 66,202.06
67.75 + 7 + 46,120.75
60.91 + 32.22 + 4,97.13
65.2 + 57,122.2
28 + 11.53,39.53
28.95 + 63,91.95
48 + 25 + 88.52 + 77,238.52
21 + 16 + 71 + 4.55,112.55
54 + 2.83 + 97,153.83
32.77 + 38.53 + 14.02,85.32
56.52 + 21,77.52
59 + 10.74 + 96.1 + 1,166.84
57.39 + 44.34 + 25,126.73
25.01 + 44,69.01
74.41 + 100 + 28 + 80.07,282.48
2.43 + 51.76,54.19
19 + 20 + 64 + 8,111.0
63 + 98.62 + 99 + 27,287.62
9.55 + 85.18,94.73
31 + 82,113.0
79 + 75 + 35.73 + 18.79,208.52
41 + 75.22 + 47 + 20,183.22
78 + 60.43 + 74.9,213.33
46.22 + 53,99.22
55 + 42 + 98.81,195.81
59 + 49.94,108.94
11 + 64 + 48.57 + 43.75,167.32
18 + 32 + 47 + 14.77,111.77
74.1 + 69.39 + 14.04 + 39,196.53
37 + 45.66 + 30,112.66
28.74 + 88,116.74
12 + 7 + 16.41 + 60,95.41
3 + 79.88 + 18.39,101.27
80 + 69.94,149.94
69 + 97.72 + 73,239.72
1 + 2 + 84.81 + 45.14,132.95
99.71 + 27 + 54 + 13,193.71
97.64 + 30 + 80.81,208.45
10.66 + 19,29.66
56 + 99 + 93.04,248.04
11.22 + 43,54.22
66.89 + 93,159.89
45.08 + 73.87 + 52.24,171.19
61.98 + 73,134.98
78.4 + 19.36,97.76
36.77 + 34.38 + 16.54,87.69
57.72 + 91.08 + 30.8 + 82.41,262.01
43.74 + 20 + 70.6,134.34
28.97 + 28.85 + 46,103.82
11.04 + 6 + 64.91,81.95
64.28 + 51 + 78 + 65.65,258.93
12 + 9 + 71 + 90.73,182.73
26 + 46 + 88,160.0
36.3 + 84 + 97,217.3
35.93 + 98 + 77.8 + 68,279.73
82.75 + 34.54 + 87 + 90,294.29
84 + 26.62 + 89,199.62
55.42 + 87 + 2 + 75.47,219.89
74.57 + 42 + 75,191.57
33.83 + 41.01 + 41.53,116.37
5.37 + 8,13.37
39.03 + 66 + 93.97 + 95.02,294.02
96 + 83.03,179.03
31 + 15.68 + 35,81.68
33 + 57 + 73,163.0
52 + 26.02 + 67.75 + 81,226.77
53 + 49.09,102.09
4.19 + 80,84.19
40.43 + 46.25 + 87,173.68
73.96 + 1 + 73.56 + 47.52,196.04
48 + 87.5 + 53 + 81.91,270.41
34 + 99.18 + 21.42 + 47.89,202.49
87.74 + 95.02 + 90,272.76
16.55 + 7,23.55
50 + 63 + 78,191.0
87 + 95,182.0
63.86 + 10 + 11.28 + 77,162.14
77 + 23.95,100.95
53.02 + 41.31,94.33
89.65 + 55 + 76.75,221.4
27.19 + 35.31 + 6 + 38.44,106.94
55 + 9,64.0
23.23 + 2,25.23
30 + 19,49.0
83 + 17.1,100.1
27 + 97.17 + 85.12 + 29,238.29
4.81 + 32 + 44 + 46,126.81
73 + 75.52 + 42.19 + 74.42,265.13
1.01 + 47,48.01
99 + 87,186.0
58.94 + 62.86 + 52,173.8
22.16 + 75 + 87.63 + 19.35,204.14
26.78 + 70.21 + 41.82 + 2.46,141.27
98 + 28 + 97.02 + 3,226.02
12 + 33.16 + 22.17,67.33
57 + 63,120.0
93.58 + 79.1,172.68
27.71 + 38,65.71
67.24 + 72 + 16,155.24
40 + 36 + 58.05,134.05
19.38 + 72.15 + 60 + 93,244.53
32.3 + 22,54.3
58.35 + 6.57 + 64,128.92
58 + 69.87 + 90.05,217.92
52 + 85.49 + 56,193.49
18.55 + 4 + 41,63.55
56 + 86.36 + 31 + 65,238.36
51 + 95.39,146.39
52.96 + 46 + 12 + 97,207.96
70 + 20 + 40.84 + 73,203.84
76 + 84.99 + 95.88 + 67,323.87
20 + 32 + 62.42,114.42
6 + 86.09 + 12.12,104.21
20.98 + 6.44 + 66.08,93.5
31 + 1.89,32.89
48.04 + 66.26 + 41.13,155.43
35.72 + 73 + 4.52,113.24
48.95 + 93 + 1.56 + 10.13,153.64
22 + 91 + 98.99,211.99
31.2 + 37.53 + 87,155.73
16 + 37,53.0
76 + 59 + 14.84,149.84
76.41 + 77 + 30,183.41
95.5 + 71 + 12,178.5
62.08 + 51,113.08
2.88 + 25 + 93.47,121.35
22.63 + 52,74.63
76.23 + 5.46,81.69
52 + 74.3 + 41 + 64.8,232.1
26.58 + 96,122.58
74.0 + 41,115.0
44 + 73 + 75.83 + 64.06,256.89
55 + 67.02,122.02
12.48 + 54.64 + 99.14 + 22,188.26
68.96 + 54.44,123.4
92 + 32,124.0
54.97 + 32.46 + 57.16,144.59
79.63 + 74.99,154.62
