Question,Answer
79 - 26,53.0
96 - 11.57,84.43
5 - 1,4.0
6 - 2,4.0
77 - 53.83,23.17
96.37 - 35.62,60.75
39 - 34,5.0
37 - 51.53,-14.53
5 - 77.26,-72.26
14.47 - 65.85,-51.38
51.47 - 82.36,-30.89
71.4 - 94.63,-23.23
75.77 - 2.01,73.76
87 - 1.68,85.32
6.43 - 83.26,-76.83
83 - 14,69.0
78 - 49.52,28.48
1 - 24.25,-23.25
15.18 - 16.02,-0.84
8.48 - 19.37,-10.89
29.53 - 98,-68.47
92.13 - 11,81.13
56 - 50.79,5.21
4 - 37.26,-33.26
6 - 60,-54.0
11.92 - 94,-82.08
44 - 25,19.0
77 - 30,47.0
78 - 89.38,-11.38
23 - 60.61,-37.61
39 - 17.82,21.18
29.57 - 85.35,-55.78
88 - 38.98,49.02
31 - 58.78,-27.78
22 - 53.03,-31.03
75.08 - 19,56.08
100 - 92.57,7.43
11.03 - 8,3.03
49 - 74,-25.0
5.39 - 35.65,-30.26
65 - 30.55,34.45
12 - 80.63,-68.63
84.81 - 43.29,41.52
59 - 10,49.0
48 - 34,14.0
66.24 - 100,-33.76
67 - 49.17,17.83
95 - 18.36,76.64
84 - 29,55.0
14.77 - 62,-47.23
68.02 - 89.16,-21.14
86 - 87,-1.0
21 - 8.64,12.36
61 - 28.01,32.99
41.73 - 52.4,-10.67
62.53 - 82,-19.47
39.5 - 97.7,-58.2
49 - 89,-40.0
94 - 80,14.0
80.39 - 14.8,65.59
39.39 - 84,-44.61
67.42 - 99,-31.58
55 - 73.82,-18.82
48 - 17.3,30.7
47.96 - 20.93,27.03
62 - 48,14.0
12 - 55.68,-43.68
52.68 - 73,-20.32
18 - 78,-60.0
32.04 - 57.9,-25.86
51 - 52,-1.0
78 - 61,17.0
48.3 - 8,40.3
18 - 23.81,-5.81
1.36 - 68,-66.64
1.01 - 4.83,-3.82
93 - 87,6.0
22.97 - 6.19,16.78
87.07 - 3,84.07
20.51 - 28.62,-8.11
85.8 - 8,77.8
60.58 - 4,56.58
31.39 - 92,-60.61
89 - 91,-2.0
40.27 - 24.8,15.47
58 - 95,-37.0
89.32 - 83,6.32
49.62 - 85.71,-36.09
17 - 66,-49.0
90.06 - 44,46.06
18 - 70.53,-52.53
80 - 11.22,68.78
49 - 3,46.0
40 - 67.23,-27.23
19 - 96.22,-77.22
48.7 - 76.7,-28.0
15 - 77.29,-62.29
29.56 - 61,-31.44
69.95 - 96.21,-26.26
45.84 - 45.31,0.53
26.99 - 32.2,-5.21
78.48 - 4,74.48
23.72 - 96,-72.28
54 - 41.59,12.41
95 - 22.35,72.65
85.26 - 68,17.26
82 - 69,13.0
11 - 71.11,-60.11
84.77 - 7,77.77
24.08 - 40,-15.92
7.1 - 30,-22.9
71 - 90.62,-19.62
81 - 12,69.0
84 - 41.16,42.84
12.49 - 88.36,-75.87
44 - 90,-46.0
12 - 2,10.0
96.82 - 12,84.82
34 - 57.66,-23.66
70 - 25,45.0
81 - 66,15.0
78 - 34,44.0
90.31 - 15.57,74.74
85.26 - 61.43,23.83
72 - 10,62.0
20.59 - 50.45,-29.86
72 - 72,0.0
42 - 25.5,16.5
90 - 75.9,14.1
23.82 - 20.83,2.99
37.56 - 72,-34.44
88.71 - 42,46.71
46.19 - 76.08,-29.89
14 - 71,-57.0
47 - 27,20.0
61.85 - 93,-31.15
92.42 - 79.05,13.37
31 - 32.51,-1.51
61 - 34,27.0
68.12 - 92,-23.88
34.31 - 50,-15.69
67.34 - 86.23,-18.89
48.05 - 85,-36.95
11 - 57,-46.0
21.44 - 97.96,-76.52
88.19 - 87,1.19
77 - 82.34,-5.34
45.49 - 99,-53.51
84.62 - 8.61,76.01
23.2 - 65.74,-42.54
29 - 87,-58.0
27 - 67,-40.0
10.59 - 84,-73.41
56.9 - 90.53,-33.63
63 - 72.71,-9.71
79 - 79,0.0
27 - 21.37,5.63
69.18 - 41.24,27.94
72 - 30,42.0
41 - 64.52,-23.52
17 - 92.48,-75.48
23.95 - 11.13,12.82
69 - 89,-20.0
41 - 40,1.0
41.42 - 59,-17.58
29.28 - 51.05,-21.77
42 - 59,-17.0
56 - 82,-26.0
73 - 77.6,-4.6
89.89 - 39,50.89
45.74 - 20,25.74
50 - 65,-15.0
80 - 10,70.0
80.71 - 5,75.71
2.81 - 56,-53.19
56 - 37.88,18.12
16 - 73.55,-57.55
1 - 49,-48.0
80 - 6,74.0
22.92 - 54.65,-31.73
92.86 - 50,42.86
72 - 61.68,10.32
90.81 - 57,33.81
65 - 40,25.0
11.24 - 79,-67.76
61 - 14.82,46.18
92.1 - 45,47.1
43 - 39,4.0
44.14 - 74,-29.86
36.27 - 88.95,-52.68
78 - 66,12.0
75 - 25.08,49.92
69 - 10.04,58.96
67 - 99.33,-32.33
56 - 45,11.0
66 - 43,23.0
33.5 - 59,-25.5
98.51 - 23.0,75.51
27.84 - 92.03,-64.19
31 - 68,-37.0
38 - 2,36.0
34.12 - 4,30.12
11.22 - 96.21,-84.99
8.96 - 14.49,-5.53
87.95 - 56.62,31.33
11 - 15,-4.0
57 - 8.99,48.01
74 - 81,-7.0
77 - 81.11,-4.11
97.59 - 72.73,24.86
98 - 14,84.0
46.36 - 25.68,20.68
39 - 12,27.0
82 - 54.64,27.36
27 - 31.66,-4.66
77.86 - 18.2,59.66
82 - 20.68,61.32
68 - 73.16,-5.16
79 - 79,0.0
89.11 - 31,58.11
82.55 - 88.4,-5.85
17 - 9,8.0
31 - 14,17.0
85.26 - 22.31,62.95
16.78 - 14,2.78
42.53 - 1.11,41.42
48.86 - 5,43.86
92 - 29.92,62.08
94.55 - 82.45,12.1
39 - 98,-59.0
57 - 26.6,30.4
17.74 - 74,-56.26
68.63 - 52.58,16.05
91 - 66,25.0
19 - 7.38,11.62
73.62 - 59.62,14.0
15 - 52.51,-37.51
34.56 - 74.14,-39.58
60.73 - 24,36.73
45 - 27,18.0
69.33 - 3,66.33
33.52 - 1,32.52
24.93 - 59,-34.07
10 - 21.11,-11.11
67 - 22.94,44.06
7.23 - 11.8,-4.57
98 - 55.09,42.91
23.31 - 38,-14.69
24.55 - 20,4.55
45 - 53,-8.0
61 - 81.97,-20.97
82 - 84,-2.0
71.99 - 39,32.99
35 - 76.15,-41.15
38 - 31,7.0
36 - 14.94,21.06
7 - 70.23,-63.23
99 - 89,10.0
77 - 67.46,9.54
81 - 26.38,54.62
78 - 40,38.0
72 - 21,51.0
34.47 - 79,-44.53
78 - 4,74.0
63.77 - 55.04,8.73
61 - 81,-20.0
36.05 - 40,-3.95
74.16 - 27,47.16
38.28 - 64,-25.72
99.22 - 14.66,84.56
71.8 - 70.06,1.74
16 - 8.98,7.02
73 - 14.33,58.67
33 - 4.73,28.27
98.3 - 91,7.3
82.27 - 82.27,0.0
46.17 - 60.62,-14.45
28 - 10.06,17.94
37.06 - 22.63,14.43
7 - 92.83,-85.83
38.93 - 25,13.93
28 - 41,-13.0
10.7 - 43,-32.3
36 - 28.62,7.38
43 - 59,-16.0
81.1 - 6,75.1
54.43 - 90.36,-35.93
51 - 1.01,49.99
36.75 - 99,-62.25
7 - 5,2.0
62 - 54,8.0
82.14 - 38,44.14
1.82 - 52.49,-50.67
44.65 - 78.43,-33.78
80 - 87,-7.0
74.88 - 55.94,18.94
59.37 - 59,0.37
95 - 36.04,58.96
18.76 - 47,-28.24
48 - 96,-48.0
91 - 37.83,53.17
73.28 - 91,-17.72
62.33 - 76.8,-14.47
99 - 59,40.0
49.17 - 35.24,13.93
33.24 - 44,-10.76
29.57 - 80,-50.43
23.03 - 78.75,-55.72
12.22 - 67,-54.78
26 - 11,15.0
86 - 44,42.0
76 - 29,47.0
49 - 35.81,13.19
80.5 - 9.42,71.08
32.97 - 45,-12.03
90.08 - 15,75.08
26.16 - 52,-25.84
88 - 94,-6.0
66 - 26,40.0
81 - 92.36,-11.36
15.0 - 58,-43.0
57 - 71,-14.0
40 - 86.25,-46.25
57.86 - 79,-21.14
68 - 27,41.0
16.1 - 68,-51.9
3.16 - 97,-93.84
35 - 55,-20.0
42.43 - 48,-5.57
81.79 - 70,11.79
58.91 - 33.18,25.73
49 - 25.29,23.71
69 - 18.39,50.61
84 - 51,33.0
79 - 89,-10.0
82.19 - 90.73,-8.54
72 - 35.72,36.28
45.7 - 72.45,-26.75
30.14 - 81.42,-51.28
29.9 - 39.86,-9.96
71.87 - 37,34.87
65.66 - 87.51,-21.85
47 - 52.78,-5.78
54 - 93,-39.0
30 - 30,0.0
24 - 100,-76.0
92.71 - 87,5.71
57 - 11.28,45.72
7 - 5,2.0
89.8 - 5.47,84.33
62 - 68,-6.0
8.96 - 48.21,-39.25
24 - 82.49,-58.49
57.86 - 49.39,8.47
77 - 4,73.0
79.14 - 95.3,-16.16
40.7 - 31.74,8.96
4 - 13.0,-9.0
100 - 94.65,5.35
5 - 49.93,-44.93
45 - 4.49,40.51
32.42 - 35,-2.58
81 - 60.31,20.69
39.59 - 71,-31.41
20 - 26,-6.0
95 - 33.98,61.02
97.46 - 92,5.46
14.99 - 16.54,-1.55
66 - 7,59.0
99.86 - 3.42,96.44
57.33 - 62,-4.67
41 - 87.67,-46.67
3 - 91,-88.0
33 - 57.87,-24.87
42.97 - 25,17.97
80 - 12,68.0
87.29 - 37.47,49.82
53.05 - 17,36.05
85 - 4,81.0
35 - 19.22,15.78
98 - 80,18.0
52 - 91,-39.0
1 - 63,-62.0
67 - 76.34,-9.34
30.68 - 79,-48.32
62.66 - 51.59,11.07
4 - 62,-58.0
22.86 - 14,8.86
89.94 - 3,86.94
63.79 - 50,13.79
34 - 10,24.0
64 - 11,53.0
44 - 93.3,-49.3
6.29 - 48,-41.71
59 - 48,11.0
51 - 77,-26.0
19.68 - 57.46,-37.78
92.33 - 64,28.33
18 - 17.72,0.28
43.12 - 56,-12.88
20.8 - 15,5.8
31 - 24.46,6.54
98 - 42.51,55.49
18 - 52,-34.0
85.25 - 53,32.25
16.04 - 98,-81.96
63 - 18,45.0
58.11 - 52,6.11
16.38 - 94.87,-78.49
78 - 56.06,21.94
45.06 - 86,-40.94
66 - 1.22,64.78
58.78 - 21.86,36.92
68.09 - 52.73,15.36
38.58 - 31.08,7.5
98 - 1.99,96.01
40.83 - 96,-55.17
68 - 29.27,38.73
64 - 43.54,20.46
90.88 - 57,33.88
9.05 - 25.97,-16.92
95 - 98,-3.0
93 - 61,32.0
82.84 - 74.04,8.8
22 - 93.29,-71.29
80.81 - 64.41,16.4
86.89 - 55,31.89
2.76 - 91.18,-88.42
16 - 29.71,-13.71
35.53 - 2,33.53
30.91 - 29,1.91
43.26 - 59,-15.74
63 - 77.66,-14.66
84.86 - 39,45.86
65.72 - 78,-12.28
64 - 16.83,47.17
40.96 - 69.07,-28.11
91.62 - 35.94,55.68
92.89 - 17.43,75.46
70.82 - 14,56.82
27.17 - 5.6,21.57
25 - 97,-72.0
78.34 - 60.83,17.51
78 - 74,4.0
44 - 83.99,-39.99
13.78 - 91.14,-77.36
53.09 - 64.16,-11.07
23 - 83.09,-60.09
87.08 - 5.05,82.03
91.35 - 51.97,39.38
26.47 - 7.95,18.52
30 - 21,9.0
85.99 - 64,21.99
91.64 - 26.78,64.86
88 - 72,16.0
75.58 - 100,-24.42
94 - 46,48.0
31.64 - 80,-48.36
46.27 - 58.52,-12.25
25 - 83,-58.0
72 - 39.83,32.17
24.6 - 96.73,-72.13
85.19 - 6,79.19
81.53 - 75,6.53
64.85 - 90,-25.15
96 - 15,81.0
12 - 8.37,3.63
76 - 2.07,73.93
57.12 - 29,28.12
40.38 - 31.95,8.43
27.94 - 88.96,-61.02
79.51 - 95.71,-16.2
53.58 - 62,-8.42
84 - 95.03,-11.03
31.57 - 22.58,8.99
27.13 - 24.3,2.83
55.2 - 32.0,23.2
12.63 - 66.06,-53.43
47.23 - 92.21,-44.98
61 - 47,14.0
98 - 46,52.0
12.18 - 99.96,-87.78
17 - 81.05,-64.05
13 - 2.5,10.5
84 - 89,-5.0
35 - 8.3,26.7
52 - 84,-32.0
8.62 - 60.91,-52.29
44.86 - 92,-47.14
55 - 19,36.0
51 - 19.14,31.86
17.54 - 71.37,-53.83
69.18 - 22,47.18
5 - 31,-26.0
19 - 33,-14.0
24.3 - 66.59,-42.29
99.38 - 60.89,38.49
22.67 - 76,-53.33
96 - 52.63,43.37
80 - 59.25,20.75
35 - 47.8,-12.8
61.52 - 12.58,48.94
43 - 71,-28.0
22.54 - 45.46,-22.92
5.94 - 43,-37.06
59.17 - 7,52.17
89 - 64.97,24.03
15 - 89,-74.0
73.9 - 77.22,-3.32
13.32 - 28.26,-14.94
81.99 - 36.64,45.35
32 - 94.99,-62.99
60 - 83.65,-23.65
36 - 26,10.0
87 - 94.17,-7.17
61.15 - 54,7.15
69 - 69,0.0
85 - 24.37,60.63
3 - 90.18,-87.18
10.24 - 87.89,-77.65
15 - 78,-63.0
43.67 - 2.01,41.66
80.5 - 50.34,30.16
61 - 71,-10.0
62 - 61,1.0
79 - 13.15,65.85
95 - 5.11,89.89
43.91 - 24,19.91
10 - 71.05,-61.05
86 - 67,19.0
71 - 40.68,30.32
86.42 - 75.57,10.85
92.87 - 17.48,75.39
81 - 22,59.0
1.01 - 35,-33.99
19 - 45,-26.0
74 - 35,39.0
53 - 51.02,1.98
55 - 51.51,3.49
51.45 - 73.38,-21.93
31.44 - 22.87,8.57
41.1 - 96,-54.9
50.24 - 16.47,33.77
60 - 43,17.0
51 - 95,-44.0
15 - 41.32,-26.32
1.29 - 93,-91.71
61 - 60.07,0.93
32.61 - 45.11,-12.5
54.8 - 77,-22.2
48 - 45,3.0
60 - 82,-22.0
89.33 - 95.49,-6.16
99.9 - 82,17.9
72 - 36,36.0
2 - 96,-94.0
39.48 - 60,-20.52
35 - 8.34,26.66
71.64 - 84,-12.36
44 - 49.91,-5.91
99 - 73.88,25.12
40 - 81.43,-41.43
64 - 15.4,48.6
67 - 48,19.0
38 - 98,-60.0
88.25 - 30.08,58.17
45 - 88.49,-43.49
35.39 - 74,-38.61
37 - 75,-38.0
7 - 11,-4.0
93.21 - 25,68.21
27 - 77,-50.0
49 - 36,13.0
17.15 - 59.63,-42.48
73 - 67,6.0
19 - 64,-45.0
5.19 - 20.02,-14.83
70.45 - 81.55,-11.1
20.8 - 72.82,-52.02
83.0 - 78,5.0
47.43 - 89.38,-41.95
13.07 - 11.43,1.64
16.99 - 79,-62.01
93 - 46.92,46.08
97.4 - 88.17,9.23
50.4 - 96.32,-45.92
53.54 - 76,-22.46
88 - 7.63,80.37
72 - 49.93,22.07
92.69 - 55.82,36.87
68.55 - 47,21.55
78 - 83.26,-5.26
66 - 65.7,0.3
80.52 - 22.84,57.68
21.29 - 96,-74.71
79 - 86,-7.0
22 - 93.69,-71.69
38 - 95,-57.0
18.48 - 39.38,-20.9
66.09 - 20.99,45.1
56.12 - 3.19,52.93
90 - 93.81,-3.81
64.05 - 41.77,22.28
1.07 - 73.49,-72.42
33 - 23,10.0
65 - 66.29,-1.29
31 - 69,-38.0
65.8 - 65,0.8
27.2 - 82.23,-55.03
87.08 - 63,24.08
25 - 57,-32.0
54 - 78,-24.0
76.61 - 25,51.61
35 - 22,13.0
42 - 45.67,-3.67
31.01 - 11.08,19.93
70 - 3,67.0
19 - 57.81,-38.81
38 - 1,37.0
18 - 91.03,-73.03
12.15 - 23,-10.85
51.5 - 75,-23.5
17.91 - 6.01,11.9
51 - 94.26,-43.26
83.24 - 47.52,35.72
6.66 - 97.86,-91.2
40 - 88.82,-48.82
39.91 - 31,8.91
49 - 44.64,4.36
25 - 24,1.0
95 - 9,86.0
43 - 69,-26.0
24.15 - 18.58,5.57
21.7 - 88,-66.3
34.85 - 32.01,2.84
40.63 - 44,-3.37
5 - 28,-23.0
43 - 93.16,-50.16
69 - 38.14,30.86
43.84 - 46,-2.16
6.37 - 85,-78.63
7 - 73.14,-66.14
85 - 25,60.0
94.38 - 75,19.38
33 - 85.58,-52.58
86 - 26,60.0
20 - 9.81,10.19
28 - 87,-59.0
82.52 - 94.4,-11.88
2.2 - 64.76,-62.56
17 - 13,4.0
21.67 - 9.04,12.63
63 - 12,51.0
82.16 - 44.49,37.67
82 - 84,-2.0
92.19 - 99,-6.81
31.49 - 69,-37.51
93.26 - 56.6,36.66
90 - 96.8,-6.8
61.2 - 11,50.2
100 - 39.86,60.14
65 - 38,27.0
17.27 - 88,-70.73
21 - 96,-75.0
29 - 69.51,-40.51
45 - 31,14.0
49.46 - 81.22,-31.76
67.16 - 8,59.16
48 - 24.18,23.82
35 - 93,-58.0
69 - 100,-31.0
70.13 - 8.83,61.3
57.63 - 8,49.63
67 - 33.04,33.96
23 - 15,8.0
78.89 - 56,22.89
72 - 69.48,2.52
16.39 - 73,-56.61
72.51 - 15.17,57.34
3.14 - 4.92,-1.78
79.56 - 65,14.56
54 - 33,21.0
85 - 78,7.0
77 - 51,26.0
23 - 38.02,-15.02
49.44 - 48,1.44
20 - 23.12,-3.12
11 - 71,-60.0
72.62 - 9,63.62
16 - 73.35,-57.35
97.5 - 27.97,69.53
58.63 - 83.49,-24.86
83.02 - 65,18.02
87 - 100,-13.0
84.47 - 87.29,-2.82
36.24 - 98.5,-62.26
28 - 8,20.0
32.86 - 69,-36.14
4.15 - 98.96,-94.81
34.05 - 78.87,-44.82
33.61 - 49.06,-15.45
78 - 49,29.0
11.11 - 19,-7.89
36 - 23.37,12.63
56 - 81,-25.0
33.03 - 67.28,-34.25
61.62 - 41,20.62
71 - 81.7,-10.7
29 - 69,-40.0
93.0 - 12.81,80.19
98 - 90.81,7.19
81.74 - 13,68.74
78.06 - 21.91,56.15
48.16 - 77,-28.84
72.38 - 56.83,15.55
21.77 - 91,-69.23
80 - 26.29,53.71
98 - 21.32,76.68
58.62 - 5.08,53.54
67.29 - 74,-6.71
91 - 61,30.0
50.43 - 34,16.43
83 - 44,39.0
39 - 19,20.0
11.61 - 9,2.61
81.61 - 86.65,-5.04
80.46 - 54,26.46
55 - 62,-7.0
1.27 - 88.41,-87.14
98.83 - 88,10.83
29.78 - 68.85,-39.07
35 - 47.35,-12.35
98.33 - 100,-1.67
63.95 - 4,59.95
58.3 - 73,-14.7
7.75 - 34,-26.25
35.4 - 52,-16.6
62 - 31,31.0
13.48 - 28.41,-14.93
31.65 - 62,-30.35
12 - 59.45,-47.45
60 - 53,7.0
23 - 69.22,-46.22
19 - 82,-63.0
45 - 99.43,-54.43
74 - 57,17.0
49.97 - 49,0.97
69.96 - 62,7.96
57 - 8.92,48.08
39.69 - 35.57,4.12
20.58 - 79.21,-58.63
25.75 - 95.37,-69.62
29.16 - 65.45,-36.29
8.92 - 70.96,-62.04
84 - 16.56,67.44
44.2 - 27,17.2
34.76 - 20,14.76
10 - 30,-20.0
64 - 6.45,57.55
5 - 90,-85.0
84 - 81,3.0
39 - 7.45,31.55
53.73 - 7.52,46.21
35 - 96,-61.0
81.58 - 72,9.58
29.71 - 3.13,26.58
5.28 - 49,-43.72
37 - 55.78,-18.78
60 - 15,45.0
39.97 - 58.59,-18.62
92.09 - 30,62.09
12 - 39,-27.0
97.44 - 73,24.44
45 - 17.06,27.94
12 - 43.41,-31.41
51 - 100,-49.0
36.05 - 98.99,-62.94
90.0 - 46,44.0
70.86 - 38.53,32.33
99 - 50,49.0
25.78 - 35,-9.22
63 - 12.27,50.73
56.28 - 15.91,40.37
79 - 88,-9.0
38 - 70,-32.0
8.76 - 31,-22.24
22 - 10.31,11.69
57.29 - 19.98,37.31
53.28 - 62.98,-9.7
87.82 - 37,50.82
30.77 - 12,18.77
63.51 - 38,25.51
12 - 24.23,-12.23
64.45 - 66,-1.55
25 - 19,6.0
43.75 - 21,22.75
2 - 51.16,-49.16
58 - 62.37,-4.37
75 - 54.91,20.09
62 - 32.75,29.25
8.31 - 54,-45.69
14 - 51,-37.0
55 - 93.19,-38.19
35 - 3,32.0
8.98 - 52,-43.02
34.02 - 45,-10.98
6.89 - 5,1.89
36.48 - 18.24,18.24
14 - 5.42,8.58
100 - 33,67.0
22.66 - 41.85,-19.19
83 - 47,36.0
25 - 35,-10.0
10 - 12.47,-2.47
56.36 - 61,-4.64
95 - 18,77.0
65 - 14.57,50.43
4 - 17.46,-13.46
64 - 9.11,54.89
59 - 19,40.0
59.48 - 22.53,36.95
62 - 80.9,-18.9
40 - 81,-41.0
89 - 90,-1.0
87.97 - 8,79.97
71.0 - 24.78,46.22
64.29 - 77,-12.71
98.81 - 62.07,36.74
6.28 - 100,-93.72
13.0 - 86.42,-73.42
22.83 - 85.63,-62.8
36.55 - 75,-38.45
51.43 - 90.04,-38.61
7.85 - 86.76,-78.91
99.53 - 87.54,11.99
33 - 94,-61.0
62.24 - 58,4.24
26 - 59,-33.0
58.95 - 17,41.95
30 - 37.83,-7.83
20.23 - 83,-62.77
78 - 40,38.0
85.6 - 77,8.6
91.45 - 82.0,9.45
17 - 90,-73.0
90.26 - 55.65,34.61
26 - 30.5,-4.5
9 - 75.75,-66.75
51 - 41.35,9.65
74 - 75,-1.0
90 - 40,50.0
67 - 57,10.0
27.05 - 41.15,-14.1
54.65 - 61.96,-7.31
11.94 - 4,7.94
88.73 - 67,21.73
42.11 - 40.26,1.85
44 - 62,-18.0
24 - 25,-1.0
82 - 37.0,45.0
67 - 99.07,-32.07
60 - 17.52,42.48
91.34 - 98.93,-7.59
17 - 32.16,-15.16
100 - 79.64,20.36
92 - 53.83,38.17
92 - 13.79,78.21
18.28 - 68,-49.72
40.44 - 19,21.44
67.66 - 94,-26.34
6.96 - 93,-86.04
18.31 - 78,-59.69
25 - 57.01,-32.01
49 - 37.04,11.96
29 - 76,-47.0
39.82 - 55,-15.18
84 - 58,26.0
45.9 - 27,18.9
27 - 10.3,16.7
15 - 91,-76.0
32.3 - 66,-33.7
78 - 19.83,58.17
92 - 84.64,7.36
8.77 - 43.27,-34.5
92 - 91,1.0
68.33 - 65,3.33
30.39 - 78.5,-48.11
40 - 24,16.0
12.52 - 72.17,-59.65
63 - 73,-10.0
10 - 32.04,-22.04
42.51 - 64,-21.49
14 - 1,13.0
39.53 - 19,20.53
17 - 51.17,-34.17
90.39 - 92.85,-2.46
39.73 - 35,4.73
55.75 - 28.93,26.82
77.56 - 48,29.56
25 - 47.74,-22.74
18.25 - 43.11,-24.86
80.11 - 89,-8.89
72 - 31,41.0
81 - 67.24,13.76
15.62 - 67,-51.38
29.96 - 94.97,-65.01
29 - 35.8,-6.8
14.71 - 96,-81.29
28.64 - 49,-20.36
90.77 - 59,31.77
88.62 - 66,22.62
41 - 39,2.0
70 - 13.61,56.39
74 - 36.19,37.81
83.0 - 20,63.0
95 - 80.08,14.92
94 - 3,91.0
55 - 53,2.0
3.74 - 32,-28.26
56 - 56.77,-0.77
8 - 62,-54.0
34 - 52.77,-18.77
7.19 - 90,-82.81
17 - 6.59,10.41
24.52 - 5.11,19.41
65 - 29.05,35.95
28 - 38,-10.0
27 - 54.11,-27.11
24.56 - 96,-71.44
57 - 73,-16.0
62.65 - 4.34,58.31
18 - 66.04,-48.04
4 - 99,-95.0
76 - 62,14.0
69.9 - 1.67,68.23
90 - 57.62,32.38
23.55 - 99.73,-76.18
16.06 - 13,3.06
67 - 97,-30.0
5 - 76.81,-71.81
13.34 - 98,-84.66
39 - 27.03,11.97
27 - 75,-48.0
17.75 - 15,2.75
24.06 - 5,19.06
43 - 25,18.0
90 - 85.54,4.46
65 - 57,8.0
52 - 40,12.0
35.73 - 57,-21.27
49.59 - 54.42,-4.83
70 - 80.04,-10.04
35 - 98,-63.0
60 - 25,35.0
74 - 73.5,0.5
34 - 93,-59.0
48 - 72,-24.0
91.23 - 94,-2.77
9 - 63.34,-54.34
33 - 4,29.0
86.93 - 90,-3.07
46 - 78,-32.0
21.86 - 30.21,-8.35
48 - 26.21,21.79
53.31 - 43,10.31
33 - 58,-25.0
73.89 - 20,53.89
29 - 35.67,-6.67
70 - 1,69.0
39.92 - 83,-43.08
67.69 - 37.17,30.52
55.66 - 85,-29.34
73.0 - 1.88,71.12
66 - 25.27,40.73
14.3 - 10,4.3
90 - 25.53,64.47
40.42 - 81.82,-41.4
57.14 - 80.81,-23.67
57 - 57.38,-0.38
83 - 13.22,69.78
68 - 78,-10.0
16 - 27,-11.0
88 - 20.46,67.54
89.68 - 48.32,41.36
39.41 - 69,-29.59
35 - 52,-17.0
84 - 58.21,25.79
59 - 63,-4.0
15 - 19,-4.0
2.95 - 57,-54.05
77 - 57,20.0
12.07 - 84.6,-72.53
37 - 73.22,-36.22
25 - 56,-31.0
78 - 74,4.0
37.35 - 92,-54.65
33 - 15,18.0
73.2 - 24,49.2
19 - 81,-62.0
4 - 85.73,-81.73
77.3 - 30,47.3
82.19 - 20.48,61.71
100 - 60.67,39.33
89 - 62,27.0
95 - 76,19.0
1.14 - 77.77,-76.63
65 - 96,-31.0
34 - 77.77,-43.77
56.21 - 95,-38.79
69 - 38,31.0
49 - 16.63,32.37
84.61 - 10.34,74.27
78.27 - 78,0.27
5.53 - 91,-85.47
11 - 38,-27.0
48 - 4.65,43.35
71.45 - 17.7,53.75
18 - 76.81,-58.81
87 - 98.84,-11.84
62 - 63.28,-1.28
96 - 18,78.0
2.42 - 25,-22.58
62 - 99.55,-37.55
88.51 - 11.96,76.55
60.84 - 95,-34.16
27.17 - 28,-0.83
74.89 - 22.24,52.65
44 - 8,36.0
85 - 85,0.0
45.11 - 69.7,-24.59
53.95 - 77.18,-23.23
3.33 - 10.4,-7.07
78.93 - 75.39,3.54
1 - 52,-51.0
95.73 - 91.47,4.26
72.9 - 61,11.9
98 - 21,77.0
17.46 - 15,2.46
3 - 84,-81.0
22.67 - 42,-19.33
93.0 - 70.01,22.99
88 - 78,10.0
52.83 - 97,-44.17
58 - 82.17,-24.17
73 - 2,71.0
41.25 - 15,26.25
12.28 - 98.92,-86.64
83.37 - 40.55,42.82
54 - 8.48,45.52
1 - 47,-46.0
27.85 - 35,-7.15
87 - 86.63,0.37
65.56 - 4.81,60.75
24 - 29,-5.0
49.4 - 45.23,4.17
58.53 - 87,-28.47
96.21 - 69.16,27.05
56.23 - 71,-14.77
18 - 4,14.0
34 - 17,17.0
23.38 - 77.95,-54.57
22 - 70,-48.0
66 - 36.52,29.48
52 - 69,-17.0
68 - 68,0.0
91.01 - 92.77,-1.76
82 - 45.29,36.71
31.66 - 67,-35.34
26 - 66,-40.0
41 - 29,12.0
38 - 83.82,-45.82
12.39 - 34,-21.61
15.5 - 37,-21.5
47 - 13.16,33.84
27.69 - 48.2,-20.51
5 - 81,-76.0
32 - 72.2,-40.2
12 - 51.84,-39.84
25.69 - 35,-9.31
100 - 44,56.0
86.59 - 36.1,50.49
68.39 - 74,-5.61
83.83 - 60,23.83
46.6 - 90,-43.4
28.87 - 27,1.87
43.96 - 55,-11.04
19 - 1.48,17.52
79.32 - 24.15,55.17
31 - 83,-52.0
75.49 - 38,37.49
39.45 - 31,8.45
93.61 - 89,4.61
67 - 21,46.0
78 - 64.19,13.81
74.35 - 6,68.35
49.77 - 41,8.77
46 - 25.17,20.83
96.46 - 74,22.46
68.55 - 5.1,63.45
47 - 6,41.0
10 - 24,-14.0
43.12 - 4,39.12
69.77 - 73.84,-4.07
7.13 - 62,-54.87
16.69 - 59,-42.31
38.38 - 81,-42.62
44 - 51.27,-7.27
29 - 67.96,-38.96
7.24 - 63,-55.76
5.7 - 89,-83.3
48 - 98.96,-50.96
98.21 - 77,21.21
97.06 - 18,79.06
40.08 - 55.36,-15.28
98 - 12,86.0
4.08 - 35,-30.92
21.02 - 63.69,-42.67
68 - 18,50.0
27 - 87.32,-60.32
34 - 34.67,-0.67
82.93 - 100,-17.07
85 - 36.79,48.21
96.23 - 48,48.23
81 - 33.25,47.75
28.4 - 74.99,-46.59
